,Reporter Identifier,p,fold_change,abs_change
86,cg00077877,6.2991514969373855e-09,1.1685271197176075,0.1121761
87,cg00078194,0.021832568956002826,1.7462137104718884,0.007108836999999996
88,cg00078867,0.0005038540936806843,1.0764306085763466,0.060163499999999925
89,cg00079056,4.408131838055945e-05,1.0450550245155819,0.03903650000000003
90,cg00079563,0.023712352888271747,2.7904072163611353,0.0190154755
91,cg00080012,0.07113062044020786,1.2531885721250038,0.002492919999999999
92,cg00081935,0.012771505109519458,1.4900310786500803,0.00885027
93,cg00081975,3.34206635376334e-05,1.4565804245213858,0.008252020000000002
94,cg00083720,0.1069983152924858,1.5413170746552372,0.0044202055
95,cg00083937,0.00016872628470534874,1.2829106026813215,0.08208909999999997
96,cg00084687,0.08923339708614882,2.8571719126018498,0.0166187255
97,cg00089071,2.1292173948093706e-06,2.4901498997828897,0.020731405
98,cg00090147,6.329829653643003e-12,1.8759199380646994,0.03550332999999999
99,cg00091693,0.0056439749069578365,1.062124574017042,0.04572300000000007
100,cg00093177,0.0025864772513843138,1.018199744887064,0.016129249999999984
101,cg00094319,4.331458763550721e-05,1.1426965045301014,0.0994018000000001
102,cg00094851,0.23436751651608057,1.298386078325989,0.007111880000000001
103,cg00095526,1.272664606130972e-10,1.2535232761478061,0.13863444999999996
104,cg00095674,0.0005368004762364909,1.5890293933506776,0.011318135
105,cg00096922,0.00307099165393819,1.70889200112486,0.008911095000000003
106,cg00097536,3.3653851619053883e-07,1.4885582652257972,0.011798344999999995
107,cg00098162,0.015255132969147808,1.0336408576174805,0.02931354999999991
108,cg00098239,0.9232784491208537,1.6244885136991636,0.0034251640000000014
109,cg00099550,0.003673539208634832,1.3338014770834312,0.0050126150000000015
110,cg00101227,0.0007542561411861912,1.0425669441317829,0.03484714999999994
111,cg00103783,0.985489809358728,1.3105546022947352,0.0027957469999999995
112,cg00105253,5.968785481236667e-11,1.6128575931270226,0.05042836500000003
113,cg00105470,0.0006627705250630972,2.057713798820782,0.01330733
114,cg00107187,1.2306183627440636e-11,1.59086552217517,0.033278529999999994
115,cg00107488,1.2333417885675288e-07,1.2999260265334336,0.06430449999999999
116,cg00107632,0.002722717973112212,1.9550701948001952,0.01302434
117,cg00108454,4.078951725155984e-16,1.222865660437698,0.11275780000000013
118,cg00109274,0.007448237710652193,1.411604953375638,0.009588429999999998
119,cg00112517,9.183693177517657e-06,1.3448098875763201,0.015683245000000012
120,cg00113020,0.006673024965156832,1.0232117809396013,0.021372049999999976
121,cg00113951,0.016721026364385567,1.2570154296438518,0.02673905
122,cg00115714,0.13410927584083362,1.6431860743874165,0.034636759999999996
123,cg00116234,0.020506168255067722,1.6854390484130666,0.016862204999999998
124,cg00116838,4.28173226577846e-05,1.2836905853046858,0.030270750000000013
125,cg00117172,2.862511790866278e-06,2.182503168403085,0.04503800999999999
126,cg00119079,1.364170779535946e-13,1.5099687243242723,0.02928078499999999
127,cg00121158,0.12574609464395606,1.2580921233718843,0.0036052849999999997
128,cg00121640,6.715717246297604e-09,1.3705138299531294,0.011131460000000003
129,cg00121904,0.07535765180058109,1.8855609322611226,0.08084825500000001
130,cg00123035,0.18893563267538077,1.460977643071097,0.0071331450000000005
131,cg00126034,1.9422384775262602e-06,1.688005590481823,0.012075365000000001
132,cg00126657,0.007347657869528585,1.3419797335983237,0.19946509999999984
133,cg00126698,0.00047207733054661075,1.1806285898626385,0.12438660000000001
134,cg00128197,0.006162627638103205,11.807585528570568,0.218058655
135,cg00128560,0.0010300334448719289,1.0184773023161093,0.017265850000000027
136,cg00128654,0.07966103370076383,1.50045187745626,0.0041871605
137,cg00128766,0.10077222508540706,1.410129787727831,0.011557399999999995
138,cg00128877,7.3014056796135e-24,2.4073958846722525,0.13706910000000003
139,cg00129774,0.015764200628766906,1.4146250152988864,0.03513051000000002
140,cg00131121,0.002624033110355413,1.338786334633532,0.005319434999999997
141,cg00131557,0.026200546317670558,1.0116334525092006,0.010775650000000025
142,cg00132141,0.0011017930390019833,1.084988270964996,0.06333705000000012
143,cg00133909,0.023114026781578027,1.4641446557102968,0.006163109999999999
144,cg00134539,0.002073285356182441,1.0758202258636889,0.06728440000000002
145,cg00134787,0.0013522613446521818,1.0336058654107358,0.029875900000000066
146,cg00135056,0.02107834610670066,1.157717825942212,0.025487800000000033
147,cg00135393,3.185186225207475e-14,1.2268266736578066,0.10269885000000001
148,cg00136105,0.6534263261447188,1.5321814318109788,0.0056335050000000005
149,cg00136405,2.0931619117511455e-11,1.182286324896258,0.12223574999999998
150,cg00136477,0.013944685604321357,1.036910735170708,0.03161790000000009
151,cg00136736,0.03684433703193595,1.6604615938651865,0.009976879999999999
152,cg00138126,6.413888094830814e-06,1.159767636174268,0.09947839999999997
153,cg00141162,4.7654792160382575e-09,1.2946241178432232,0.17886175000000004
154,cg00141550,0.0003429832429387813,1.1428609293054948,0.11318860000000008
155,cg00141845,0.0019688889690654,1.2769032279594472,0.051445199999999996
156,cg00143376,4.011753582209983e-09,1.135467134681346,0.06763110000000011
157,cg00143998,0.023306658273605015,1.5849493207252887,0.016843214999999995
158,cg00145118,0.0008618553997167352,1.3856318382502884,0.056070850000000005
159,cg00145348,2.5290195712865676e-05,12.883066228789508,0.378392775
160,cg00146096,0.23128849660094616,3.3468442803835816,0.02632068
161,cg00149659,0.005090390379276136,1.6599411017864518,0.0051612544999999985
162,cg00149976,0.03977492760101465,1.758110114837835,0.016346810000000003
163,cg00151234,0.037567693978639884,15.501447751668714,0.33765722
164,cg00151607,0.01724780161833936,1.604424409124411,0.0047789375
165,cg00152644,0.02513326026487567,1.011110162380789,0.010591550000000005
166,cg00155167,0.12835514062026868,1.2630243057118695,0.0026057959999999988
167,cg00155485,0.03907485164669413,1.4415279731263284,0.009361020000000001
168,cg00155609,0.006566239939571919,1.3941293988552792,0.015060445000000006
169,cg00156216,0.015046242704390042,1.473556799568418,0.004845490000000001
170,cg00156744,0.026259331695581024,1.5327642680864852,0.0038393950000000007
171,cg00158308,0.003789846871107604,1.4738595807302097,0.035450935
172,cg00160914,0.0001937902741889945,1.3983697897764005,0.02774299999999999
173,cg00162401,0.449005415033062,1.3441298019979544,0.00349236
174,cg00162643,0.001622162849310199,1.7990081009059822,0.007049225000000001
175,cg00164041,0.00013068460150103642,2.772669254439495,0.045962380000000004
176,cg00164898,2.026165895227873e-08,2.470470906370472,0.06196410000000001
177,cg00165981,0.5727861818328812,1.2322337820703768,0.004907800000000004
178,cg00167504,0.0018339197891366,1.2882635941524287,0.003814350000000001
179,cg00168082,0.006023334730967775,1.4317767022048191,0.00500951
180,cg00168785,0.001028721973858638,1.5132786375357492,0.008886564999999999
181,cg00168942,0.003361228198609456,1.0628616062800573,0.04696719999999999
182,cg00169548,3.3504213308410415e-07,1.2114144270552762,0.12052319999999994
183,cg00171126,0.09110371999319748,1.7081344048221159,0.0037396584999999996
184,cg00171161,8.620512649345939e-05,1.6306304688679898,0.0158047
185,cg00174500,5.8201706961030075e-05,1.3531291301432702,0.11795054999999999
186,cg00174901,0.05894390214429144,1.390864101982752,0.022928440000000008
187,cg00176210,1.439830280717639e-07,1.1497918110132306,0.11350100000000007
188,cg00176879,0.007641895766992938,1.008711023394052,0.00854844999999993
189,cg00177013,0.03508509924304175,1.368420010784659,0.010050309999999996
190,cg00177698,0.8405982798779729,1.3411626566493877,0.00598684
191,cg00177923,0.0029178044040166305,1.5206955609926598,0.006703694999999999
192,cg00178790,0.535610358093406,1.4150929595023503,0.015009914999999999
193,cg00179446,0.003919692153980612,6.25635008735131,0.193266505
194,cg00180012,0.02996381437445258,1.2973857447234327,0.003610825
195,cg00180631,0.0007522629800603878,1.1837146205433173,0.06391359999999996
196,cg00182461,0.0051771695731805895,1.5636066331094511,0.007856885000000001
197,cg00183782,0.0061213148019436565,1.0485241317896288,0.03934224999999991
198,cg00183916,4.343266246292231e-12,2.0881850869231307,0.015586075000000001
199,cg00184884,0.02579493820426675,1.3208333828454506,0.0020924665
200,cg00184893,0.4542419274162921,1.824831897934357,0.010902760000000001
201,cg00185103,0.11681232060221367,1.0447444901577292,0.03628275000000014
202,cg00185839,0.0006424511697968915,1.4959934951884764,0.010739085000000002
203,cg00186141,0.019792502241560796,1.5321626274557643,0.009138889999999997
204,cg00186701,0.0011649990147918458,1.1951984309798525,0.09882959999999996
205,cg00186954,6.571583035265539e-05,1.2645177012629034,0.12721385000000007
206,cg00187380,1.4646452743002328e-09,1.5418246621816676,0.06662974999999999
207,cg00187686,1.1264049748739307e-05,1.120064065053917,0.09329624999999997
208,cg00188348,1.9921781343035573e-08,1.0987724067422708,0.06467149999999999
209,cg00191052,2.8950155203348272e-06,1.2872560770770909,0.10688655000000008
210,cg00194146,0.00025594531964878394,1.3236366744853454,0.02680457
211,cg00195561,0.24027300679168165,1.01854052574955,0.015882199999999957
212,cg00197381,0.863866687726101,1.324243137438695,0.00954731
213,cg00197641,2.809771069346446e-05,1.291122012758784,0.010569009999999997
214,cg00199549,0.43375016384887266,1.008382690565894,0.008220400000000017
215,cg00200063,0.086274158745037,1.8886466462836753,0.010783105000000001
216,cg00201234,1.5830891595455927e-17,1.9926725383541672,0.13551355000000004
217,cg00202702,0.0051630023089178365,1.6211352454252463,0.0059901369999999995
218,cg00202711,0.00010982566993064766,1.9473518529320006,0.06423631500000002
219,cg00204262,1.9560127297099266e-07,1.0938064589188283,0.06966614999999987
220,cg00206052,0.07663535218275475,1.5122383431166242,0.007862499999999998
221,cg00207534,0.04732649925444093,2.6310817967217215,0.013354828
222,cg00208830,0.00016951252522038454,1.0417586404102561,0.036282499999999995
223,cg00208967,5.676808948247078e-07,1.4758392872666104,0.060759300000000016
224,cg00209066,0.007258016078286527,1.0183449177488069,0.01575799999999994
225,cg00209951,0.08241166480034827,1.3428883708414987,0.007919834999999997
226,cg00210842,0.8015374729033986,1.2913328138825273,0.005101844999999997
227,cg00211661,0.0016903324458288538,1.2578200915644695,0.053701449999999984
228,cg00212549,0.035207286315352464,1.285906842306462,0.0055457050000000015
229,cg00213044,5.131024270191778e-07,1.025987117978825,0.02342124999999995
230,cg00213331,0.03858576242980935,1.0109244528443537,0.010025749999999833
231,cg00213714,7.652241224915249e-08,1.5935321947802392,0.030150655000000012
232,cg00214346,0.11799619599068095,2.606410133457903,0.015963124
233,cg00214794,0.013746088417362315,1.0738999517879222,0.050322150000000065
234,cg00214855,0.0007426144670151044,1.5827489807242285,0.030194409999999998
235,cg00215066,0.19545200086828185,1.0074529009372792,0.007204100000000047
236,cg00216361,0.005920619858742419,1.4079798649411244,0.007779050000000003
237,cg00216758,0.03134779463337409,1.1980220125411276,0.008554445
238,cg00217795,0.0002358463852039086,1.3295425506743432,0.12534809999999996
239,cg00221494,2.0098062205480933e-19,1.855169281300744,0.15749255
240,cg00223186,0.3037865948177108,1.3451696067247327,0.0033272694999999988
241,cg00223950,0.0006218978608314065,1.1745356756207714,0.00704515
242,cg00224234,0.0007651537278419488,1.4374933585606158,0.004652300000000002
243,cg00224508,0.03464041456405231,1.43795695671903,0.010134104999999997
244,cg00226904,0.004133401050936419,1.0246243439561868,0.021325049999999957
245,cg00226923,9.113001089918935e-05,1.085645440131856,0.06931870000000007
246,cg00228799,0.13379453990326562,1.5999734408322221,0.011407984999999999
247,cg00229387,0.027856516250588312,1.2641269109182287,0.07364614999999997
248,cg00230271,0.25947880296601833,1.3662214957037817,0.005701675
249,cg00230368,0.3656931842924086,1.1258839380532186,0.0041287199999999954
250,cg00230502,4.562649129995284e-06,1.429497304185443,0.059960100000000016
251,cg00230685,0.006575406336112776,14.17887782442115,0.369962005
252,cg00231140,0.021694248916713937,1.5431634903145157,0.009896045
253,cg00231644,0.021972307513120043,2.05104361288872,0.07311113500000001
254,cg00231920,0.005056819401016312,1.2816385968011128,0.006234389999999999
255,cg00233307,9.059637129019935e-06,1.4563890250272156,0.07365949999999999
256,cg00234616,0.0003129339961866253,1.4084102161230803,0.010075089999999995
257,cg00234961,0.05758089573749406,1.4023361120519005,0.004977465
258,cg00236832,0.0015732686023201762,1.7067267760991702,0.024054725
259,cg00237010,1.8119033669315312e-08,1.8689553962267784,0.2977742
260,cg00238052,0.006790762855271692,3.7324734035728797,0.206055915
261,cg00239071,0.23986476096825343,1.004334643504595,0.004245300000000118
262,cg00239419,0.01238622919441349,1.028654070723543,0.02500380000000013
263,cg00239685,0.5998674239317445,1.2963060037297163,0.012774700000000007
264,cg00240312,2.5653602644311955e-08,1.6477453177566699,0.009371724999999997
265,cg00240432,0.05602808802913193,2.025431377126836,0.012583535
266,cg00240880,0.003838252730460894,1.034784028030377,0.024155649999999973
267,cg00241355,0.06591336430476262,1.4184541188967446,0.009757849999999998
268,cg00242839,7.338834416097592e-11,1.1934715453065952,0.07237429999999989
269,cg00243313,3.070131498838895e-05,1.5159365713747488,0.011174340000000005
270,cg00245878,0.011360558122459763,1.0150464076041854,0.013165799999999894
271,cg00247489,0.36892419777147034,1.350890377208253,0.004115895
272,cg00250430,2.472145368170959e-09,1.704220753854591,0.09329175
273,cg00253200,0.1399194785051743,2.3769358938565914,0.019308655000000004
274,cg00256074,6.948585102165568e-05,1.0797704680839644,0.06718484999999985
275,cg00256166,0.0007452395743310745,1.2603540444086068,0.003487129999999998
276,cg00256281,0.015621570976790245,1.4362033946881414,0.003287502500000001
277,cg00259755,0.00016144224271928478,1.6169464390366024,0.08674414999999999
278,cg00260778,3.7389535046920374e-06,1.1190404692170062,0.09208710000000009
279,cg00261552,0.0015426610960743525,1.3681726445032802,0.008394305000000005
280,cg00261781,0.010235862994689596,2.7967608627127922,0.023228210000000003
281,cg00262415,0.061241321989843764,1.5087429805173447,0.00546785
282,cg00263723,0.0023491384276865274,1.6641191958050552,0.005013429500000001
283,cg00263760,3.2141602274233204e-11,1.7581473456716301,0.024850675000000003
284,cg00265415,0.3740759625732979,1.4995012704908612,0.0038464429999999997
285,cg00265490,0.00026174092903364786,1.5708291127944674,0.009659124999999998
286,cg00268009,0.00011963078032518318,1.6530047150712486,0.008499320000000001
287,cg00268338,0.17552474505979235,1.373597689450418,0.003978919999999999
288,cg00269115,0.013635649291154971,1.482045396447448,0.00500655
289,cg00269932,0.030267090758140946,1.0036272062888754,0.0035759000000000762
290,cg00273068,7.50054413007175e-13,1.4709881411321581,0.14760295
291,cg00273124,0.002295167873664298,1.0160940540367052,0.01388995000000004
292,cg00274399,0.012667993994374573,1.3416144673044161,0.006517149999999999
293,cg00275232,0.015686835921507356,1.8191000687506125,0.0056550165
294,cg00276797,0.0035593320381983973,1.5040789331531228,0.0050274325000000016
295,cg00278366,0.003039753772938011,1.0901992309698,0.04431435000000006
296,cg00279797,1.3822475962080645e-05,2.1953695236744855,0.14921995000000007
297,cg00280814,0.04589345853940121,1.0408067302864192,0.03446585000000002
298,cg00280894,0.005538471562141074,1.259768326049902,0.17400379999999993
299,cg00282347,2.4618141333120867e-15,2.201215497293449,0.1213176
300,cg00282683,0.015122297677664445,1.3766581957072628,0.005227560000000001
301,cg00283535,0.0006611990091275739,1.0482573668464135,0.04232540000000007
302,cg00288562,0.024305823688182487,1.8945272118745877,0.012382645
303,cg00290028,0.001293391256778171,1.3893743201152147,0.006022365
304,cg00290506,0.020206079899931905,2.113183362011294,0.009650151500000002
305,cg00291877,0.13737855417502975,1.5505492931728353,0.015780755000000004
306,cg00292662,0.00026135510186839567,1.4776320084780643,0.05047829999999999
307,cg00292971,0.0002773884323100112,1.5137921102197505,0.14475339999999998
308,cg00293409,2.1520275270617543e-05,1.3735460529384913,0.016334884999999993
309,cg00294382,6.076428093392369e-12,1.3950508509244752,0.12090394999999998
310,cg00295206,0.0010048868589791747,1.2202242738657916,0.003923650000000001
311,cg00295325,5.674168067315211e-07,1.0744746530282339,0.06320370000000008
312,cg00296685,8.494231435192371e-06,2.0939971826217807,0.06217512000000001
313,cg00297584,1.7926399829218768e-11,1.5990358727612128,0.03961565
314,cg00297600,0.05424697406699163,1.2054323178400135,0.055244899999999986
315,cg00298357,0.0005577626896867884,1.0219834596255104,0.01985205000000012
316,cg00298951,1.9113935708420704e-06,1.0786214305953614,0.06272219999999995
317,cg00301864,0.015189367446095819,1.8835179666976178,0.0049036515
318,cg00302793,0.5843894064704002,1.277349465349899,0.005681085000000002
319,cg00303548,0.14199614252932963,1.517782494172697,0.004106636
320,cg00304278,0.0001202624079193401,1.9163279554283659,0.01590738
321,cg00307685,0.0004611069846728004,1.0261574825092208,0.023203449999999903
322,cg00308133,0.0006905913499079007,1.7731651780578408,0.003027641
323,cg00308665,0.006225762160947535,1.2341791891094793,0.05387455000000002
324,cg00309056,0.3740473877609115,1.2617378718969845,0.005932565000000004
325,cg00309204,0.0013920583317758985,2.073407365469386,0.005741831499999999
326,cg00311768,0.13415944007610373,1.0466128851387093,0.032318100000000016
327,cg00312919,0.04470086213993577,1.4469872576399554,0.00802183
328,cg00314943,0.8741092884173707,1.0191778932702553,0.016965100000000066
329,cg00315936,0.00037215783061280404,1.4776685003392698,0.01734571
330,cg00317680,9.866262785018566e-05,1.4819219660307248,0.03781033
331,cg00318573,4.16002038151332e-05,1.2951429472282494,0.10685279999999997
332,cg00318865,0.008593568521902547,1.3646729821811088,0.0034869675000000003
333,cg00319692,1.5725718047437447e-06,1.038221620068074,0.031903849999999956
334,cg00319761,2.1773807404436729e-07,3.590606254541634,0.0253459385
335,cg00320243,0.013342960123276465,1.4620308932596788,0.006386690000000002
336,cg00321065,0.22444669477435894,1.645266972796093,0.004995262
337,cg00321478,0.01186647253471832,1.4234527641270436,0.14984199999999992
338,cg00323915,1.014127204071158e-09,1.3242418960801476,0.1664987
339,cg00324733,0.09493569665849606,1.251734678976803,0.0039046049999999985
340,cg00325491,1.515779918949569e-06,1.049046693823211,0.041622150000000135
341,cg00327185,0.002995067732873098,1.3678433958605567,0.026311804999999994
342,cg00327483,0.03355581186758834,1.0041625550986062,0.004053399999999874
343,cg00328227,0.0001977178622867404,1.3626069701294334,0.12982285000000005
344,cg00331237,4.011481158947218e-05,1.5139933643435877,0.021720365000000005
345,cg00331433,0.8134627200940303,1.2011981893595733,0.004142549999999998
346,cg00332153,6.069543952531848e-07,1.5969809613915789,0.10215579999999996
347,cg00332745,0.0001954251951127314,1.7898877328183622,0.020946235
348,cg00333226,0.0005771912708980955,1.254698414037127,0.014707089999999992
349,cg00333528,4.94689761785942e-09,1.2477676464846654,0.1341557
350,cg00334507,0.0004854769499408701,1.1968507633942687,0.07504894999999995
351,cg00335286,0.005007037744517206,1.2709255871532237,0.09344954999999999
352,cg00336605,0.03193322676714244,1.570644079216573,0.0073005549999999985
353,cg00338702,0.005257384641615481,1.3183583645896841,0.006689260000000002
354,cg00338893,0.0020769344335729114,1.4882049579752694,0.0057211250000000005
355,cg00340102,0.032565817785932615,1.3812810663042772,0.014370695000000003
356,cg00342530,3.7176742373849613e-05,1.642685836884978,0.11745449999999996
357,cg00343092,4.845414653514186e-06,1.3131670553096764,0.06022654999999999
358,cg00344358,0.0026747718922343713,1.014769366280567,0.013565050000000078
359,cg00344372,0.005487363265922825,1.0126713430082357,0.011970599999999942
360,cg00344709,0.00015863405663589392,1.0546384687703494,0.04084175000000012
361,cg00346145,0.0074182208544830595,1.4231563405168814,0.015172205000000001
362,cg00347729,6.0537736553349995e-05,1.0892330904389342,0.061017150000000075
363,cg00347904,0.030303582547371578,1.4032324325783143,0.016136369999999997
364,cg00350296,0.06831345613171845,1.1326156745196783,0.04306329999999997
365,cg00350478,2.8730315677297528e-08,1.1540360401785232,0.11208930000000017
366,cg00350702,0.17186098301436084,1.313007197419395,0.0032059949999999997
367,cg00351011,0.38398709317333346,2.313555282884812,0.02370145
368,cg00353953,1.7623023754659292e-06,1.3795370694036604,0.0507049
369,cg00354258,0.6790805129062716,1.046029917067839,0.04006379999999998
370,cg00354572,0.00013221296580749207,1.338238812892966,0.036753300000000017
371,cg00355802,0.004527537443388687,1.3761526547165157,0.007839405
372,cg00359325,0.6653870983595486,1.1619502999485072,0.0058436299999999955
373,cg00359973,0.39293700035210033,1.6645611688943143,0.008378435
374,cg00363813,0.0769479416025887,1.457464166077411,0.0036656319999999985
375,cg00364344,0.30737169639150563,1.9896681993214798,0.011535815000000001
376,cg00364814,0.2835388599199463,1.0498709924573888,0.040987499999999955
377,cg00365193,0.01214158766303862,1.3957560417877974,0.02140339499999999
378,cg00367281,0.00023748323914366093,1.0486863235275783,0.040222250000000015
379,cg00367438,0.11623285663463734,1.6126945984528525,0.022562594999999998
380,cg00368022,0.02370634764198355,1.5581851920349832,0.01039743
381,cg00368415,0.18553255926613987,1.36771430514774,0.002167887999999998
382,cg00371195,0.019955404075069377,1.0157095279947674,0.014674600000000093
383,cg00374717,0.0002122590880583685,1.0650655528125603,0.05482889999999996
384,cg00375964,0.004712199947063354,1.4904574553815029,0.011158914999999998
385,cg00376639,0.00011340614401085979,1.5844810417733148,0.026671600000000004
386,cg00380464,0.5069660473067928,1.5629739750538683,0.01553011
387,cg00381076,0.02150546462329625,1.2953084276401454,0.00552476
388,cg00382515,0.2208521053356404,3.2573977737924134,0.024337264999999997
389,cg00382991,3.240886489639386e-07,2.1173371118444027,0.02508395
390,cg00384537,0.7057745477431556,1.0191408416209788,0.017358100000000043
391,cg00386408,0.00010963877206647443,1.7405287932165612,0.04376206
392,cg00387170,0.006705551080056955,1.6678010966799384,0.019630070000000003
393,cg00392257,4.970892456094923e-05,1.0530327691664674,0.0394736
394,cg00393585,0.0015976558189928212,1.6621899915571654,0.03837687
395,cg00394658,2.8871551013667744e-09,1.3179655642877333,0.08301375
396,cg00396163,0.5344292292508503,1.4946679664207096,0.004257740499999999
397,cg00396894,8.966253180427178e-06,1.0751800359956767,0.04893554999999994
