,Reporter Identifier,R,p
108,cg00105470,0.0157582806465041,0.7527705703870692
109,cg00107187,0.20135861240243144,4.774880762323939e-05
110,cg00107488,-0.01074269249167781,0.829981102416578
111,cg00107632,-0.1507249774695658,0.0024459932815439635
112,cg00108454,0.3720975074422135,1.1993251243816141e-14
113,cg00109274,0.012248682139602793,0.8065882440470229
114,cg00112517,0.2566128151419463,1.8218065237424617e-07
115,cg00113020,-0.04558110804968352,0.36201807303333206
116,cg00113951,-0.0577393129213457,0.24807873580498935
117,cg00116234,-0.008611246409123646,0.8633427864471742
118,cg00116838,0.13441833538774312,0.006955951036942743
119,cg00117172,-0.024366348059917567,0.6261911482554698
120,cg00119079,0.0145583876932505,0.7710503601175541
121,cg00121158,0.027642379266612324,0.5805320192503632
122,cg00121640,0.05684215623157289,0.2555164052300489
123,cg00121904,-0.05547335895968909,0.26715910676690674
124,cg00123035,0.05116209587166723,0.3061788507330224
125,cg00126034,-0.014043318513364978,0.7789368826370566
126,cg00126657,-0.09037500513829022,0.07028394032734367
127,cg00126698,-0.01201050662692869,0.8102769922779638
128,cg00128197,0.06305392758236417,0.20711210521315326
129,cg00128560,-0.0616896281775504,0.2171293356583434
130,cg00128654,-0.053775178049753146,0.282101710834475
131,cg00128766,0.09616745865759514,0.054027642407632526
132,cg00128877,0.027299391121098943,0.5852388895581655
133,cg00129774,-0.06457903257806745,0.19631463013374664
134,cg00131557,-0.0319668773949515,0.5227569423027394
135,cg00132141,-0.055291386642948,0.2687338671227701
136,cg00133909,-0.06279483996785136,0.20898826570007814
137,cg00134539,0.04141460366904679,0.4075969375078144
138,cg00134787,-0.024094568046893743,0.6300473490535786
139,cg00135056,-0.19321979520963045,9.667751459248273e-05
140,cg00135393,0.11134228732771555,0.025588547028068797
141,cg00136105,-0.08338252482723528,0.09501497513558652
142,cg00136405,-0.010724154384132455,0.8302700418250364
143,cg00136477,0.17904065777384512,0.0003088409709111239
144,cg00136736,0.04800664973479281,0.33701155614161526
145,cg00138126,0.011833487956625512,0.8130212995436553
146,cg00141162,0.250889757701838,3.461727684270382e-07
147,cg00141550,-0.07698711042577511,0.12330021465954646
148,cg00141845,0.022729479878526443,0.6495666619646508
149,cg00143376,0.07540336000786518,0.13122870520515165
150,cg00143998,-0.015796782436469082,0.7521862337233358
151,cg00145118,-0.1631303463099046,0.0010286047621188737
152,cg00145348,0.07944286282412183,0.11174940587178968
153,cg00146096,-0.102501190751265,0.039960575831200496
154,cg00149659,-0.05279037562232964,0.29102110848973156
155,cg00149976,-0.10067161591792799,0.043664027657399754
156,cg00151234,0.07066066889043561,0.15733299347471982
157,cg00151607,-0.07374135368591968,0.1399665416289695
158,cg00155167,-0.04150161822451008,0.4066115245559523
159,cg00155485,-0.05293710261775721,0.28968035005576287
160,cg00155609,-0.027158112848937335,0.5871827921801943
161,cg00156216,-0.10277330874499653,0.039433107389748624
162,cg00156744,0.0016473365919017218,0.9737334643190906
163,cg00158308,0.11863598578958152,0.017329243768510402
164,cg00160914,0.06916767566677584,0.16631334140774476
165,cg00162401,-0.0454512709720146,0.3633885247174826
166,cg00162643,-0.03104337281981959,0.5348436668820175
167,cg00164041,0.0047416155428251635,0.9244946629241483
168,cg00164898,-0.07092405558685344,0.15578744704065434
169,cg00165981,0.0017235063620313427,0.9725194166916458
170,cg00167504,-0.06520449630983924,0.19200732779701765
171,cg00168082,0.024498171241826676,0.6243244031669348
172,cg00168785,-0.04868068985216715,0.3302637297997421
173,cg00168942,0.001408409825506482,0.9775420284118368
174,cg00169548,-0.03342703661322798,0.5039358514024702
175,cg00171126,0.006550159448849333,0.8958364238110204
176,cg00171161,0.0074157214967793495,0.8821661490044755
177,cg00174500,0.5233430289514395,1.2016147829593079e-29
178,cg00174901,-0.19047996976135528,0.00012180913034605677
179,cg00176210,-0.14346139989970932,0.00394709738222168
180,cg00176879,0.09751686127193768,0.05072754250819952
181,cg00177013,-0.056459001103898315,0.2587394481796333
182,cg00177698,-0.027264260546950064,0.5857219864618926
183,cg00177923,-0.09707802174519267,0.051781801249886246
184,cg00178790,0.0026575148115948136,0.9576385419095677
185,cg00179446,0.09218438087538022,0.0648241268704995
186,cg00180012,0.005659481486219776,0.9099355662159562
187,cg00180631,0.1159875729508141,0.0200101154900214
188,cg00182461,0.08585470698872226,0.08557853318404099
189,cg00183782,-0.09812477795949513,0.04929674330706264
190,cg00183916,0.06617991020228044,0.18542888625120965
191,cg00184884,-0.10433295510264831,0.03652221843618651
192,cg00184893,-0.07477934073468712,0.13445866911980386
193,cg00185103,-0.0817672141124446,0.10161694248067232
194,cg00185839,0.001198764508947235,0.980884260519242
195,cg00186141,-0.10393295646827955,0.03725080772979747
196,cg00186701,-0.40879810346538475,1.2612974892554515e-17
197,cg00186954,-0.0037834538173166956,0.9397197784683796
198,cg00187380,0.0015174954873049217,0.9758031018562983
199,cg00187686,-0.013004004921965356,0.7949188566982711
200,cg00188348,0.19858451383133904,6.0922692981786196e-05
201,cg00191052,0.16654724807451593,0.0008014134902766337
202,cg00194146,-0.19950045021898616,5.623426911938481e-05
203,cg00195561,0.0773359727411765,0.12160489259927024
204,cg00197381,-0.05947280749634927,0.2341382446587611
205,cg00197641,0.056208905857752255,0.2608582890634631
206,cg00199549,0.0492995257933538,0.32414582071724135
207,cg00200063,-0.05969251348054776,0.23241169395329
208,cg00201234,0.6316801338392216,3.720173257901374e-46
209,cg00202702,-0.07565586567517722,0.12993888162953945
210,cg00202711,-0.010523423033990327,0.8334001453271932
211,cg00204262,0.13835154290266236,0.005458084150082049
212,cg00206052,-0.05309848411174859,0.28821047448326004
213,cg00207534,-0.021969843684117665,0.6605344847759567
214,cg00208830,0.03787057680460098,0.44892408012923046
215,cg00208967,-0.0924447857666721,0.06406784478077844
216,cg00209066,-0.2653117020006094,6.664321592407868e-08
217,cg00209951,0.013053731556119896,0.7941521738850107
218,cg00210842,-0.07283535191620888,0.14491398661030377
219,cg00211661,-0.20304098977837937,4.1122873702553994e-05
220,cg00212549,0.004681595395903605,0.925447628189388
221,cg00213331,-0.060013467386380435,0.22990570064073954
222,cg00213714,-0.06481770283458835,0.19466276334296506
223,cg00214346,-0.1346438396722031,0.0068610299830457995
224,cg00214794,0.2056023911515195,3.267975867208827e-05
225,cg00214855,0.05649407769470994,0.25844322736245573
226,cg00215066,0.11347600794837796,0.022878556859272762
227,cg00216361,-0.056333117193522436,0.2598044639605166
228,cg00216758,0.014517685022422663,0.7716727368682603
229,cg00217795,0.2329878728409152,2.335527016047778e-06
230,cg00221494,0.034657050819796996,0.48836219105705964
231,cg00223186,-0.011269583938943414,0.8217785656902703
232,cg00223950,-0.05682241866831635,0.25568175240959856
233,cg00224508,-0.07604448496894008,0.12797295955106117
234,cg00226904,-0.01137743414034855,0.8201019355430755
235,cg00226923,0.01841485837709231,0.7127999610031962
236,cg00228799,-0.03408185654598476,0.49561258652202955
237,cg00229387,-0.27549726598526353,1.9595140106541137e-08
238,cg00230271,0.002439691342084524,0.9611078397959848
239,cg00230368,0.0012444042723402165,0.9801566264525424
240,cg00230502,-0.097445244419579,0.050898360047443934
241,cg00230685,0.08917728673868976,0.07410068381300532
242,cg00231140,0.0019106052124623295,0.9695375780199281
243,cg00231644,0.064417782287407,0.19743643971807104
244,cg00231920,0.0218897546594794,0.6616951276558036
245,cg00233307,-0.23464359584812844,1.9697076027421273e-06
246,cg00234616,0.020646638647541456,0.6798126716814029
247,cg00234961,-0.028161473022430293,0.5734422219686981
248,cg00236832,0.0802957557989823,0.10794292550196348
249,cg00237010,0.15236429637090101,0.0021892068360688556
250,cg00238052,0.04034474616983998,0.41982823909214934
251,cg00239071,0.0899175693391483,0.07172222932866232
252,cg00239419,-0.1303462647667561,0.008884470972208769
253,cg00239685,0.0194982125512191,0.6967157578545531
254,cg00240312,0.18063436042128705,0.000272194211576176
255,cg00240432,-0.03574413738970134,0.47481638461869624
256,cg00240880,0.34217935026896557,1.7466196875098901e-12
257,cg00241355,-0.12420579779427532,0.012694687197120644
258,cg00242839,-0.043840291393922926,0.3806607127408813
259,cg00243313,0.016825689326933204,0.7366240335548259
260,cg00245878,0.03280118364420997,0.5119590758789656
261,cg00247489,0.03203617229407925,0.5218556881226502
262,cg00250430,-0.16743966514360378,0.0007502479523890054
263,cg00253200,-0.11027109993630095,0.027050376781865455
264,cg00256074,-0.015363832870664335,0.7587651284854673
265,cg00256166,-0.012480651039275705,0.8029997354745657
266,cg00256281,0.08669114497817944,0.08256221826679075
267,cg00259755,-0.026834926831587586,0.5916407955504254
268,cg00260778,0.04144026619388196,0.40730616999605207
269,cg00261552,-0.038603254076388975,0.4401911667243603
270,cg00261781,-0.12661963494928669,0.011052154504196367
271,cg00262415,-0.012706712222110434,0.7995065940057197
272,cg00263723,-0.02175438199041821,0.6636587776462861
273,cg00263760,0.045662687253974474,0.36115864379465656
274,cg00265415,-0.02226383579839332,0.6562809648821101
275,cg00265490,0.0919831621240505,0.06541353012195811
276,cg00268009,-0.02504515622909609,0.6166043030680315
277,cg00268338,-0.024721948002658128,0.6211610041192162
278,cg00269115,-0.0547119935958957,0.27379008331900345
279,cg00269932,0.05296556653751451,0.2894207337942431
280,cg00273068,0.18062513504634325,0.0002723941386470827
281,cg00273124,-0.16493152004583764,0.0009023394145478279
282,cg00274399,-0.11887925407676535,0.01709950675249904
283,cg00275232,0.006006188055099174,0.9044437062495247
284,cg00276797,-0.051894506615431275,0.29929745225411086
285,cg00278366,0.19471985235281836,8.507275954735282e-05
286,cg00279797,-0.029061033489536744,0.5612537696493943
287,cg00280894,-0.0019471026814841103,0.9689559573650609
288,cg00282347,-0.06830949685874967,0.17164617031253893
289,cg00282683,0.0018583380252480428,0.9703705316365401
290,cg00283535,-0.13613601853808865,0.006261619768702284
291,cg00288562,-0.06615734720686033,0.1855791564475865
292,cg00290028,-0.01918228084560224,0.7013926620438441
293,cg00290506,-0.08904645832254994,0.07452762712734654
294,cg00291877,0.03061886069001,0.5404463656385168
295,cg00292662,-0.09530726853063397,0.05622306339919135
296,cg00292971,-0.15488284419657752,0.0018423435831179133
297,cg00293409,0.005811930166058907,0.9075202229833181
298,cg00294382,0.43929323481884125,2.1403930799849778e-20
299,cg00295206,-0.04011910797249119,0.42243505421182076
300,cg00295325,0.1106342865452036,0.026546893264306086
301,cg00296685,0.03719381636424241,0.45707680754355984
302,cg00297584,-0.03425616550865573,0.49340937238079347
303,cg00297600,0.06886454637981353,0.1681826623731511
304,cg00298357,0.2651753101913631,6.772137676933752e-08
305,cg00301864,-0.11365195255510438,0.02266661004781203
306,cg00302793,0.00962287186459524,0.8474746010435381
307,cg00303548,-0.05682377423300058,0.25567039409028924
308,cg00304278,0.08795278153029193,0.07817557064844177
309,cg00307685,0.00549045758033039,0.9126144903237711
310,cg00308133,-0.066524830942848,0.18314285394831087
311,cg00308665,0.22347551144861816,6.066466487434218e-06
312,cg00309056,0.0017825844375684236,0.9715778321058557
313,cg00309204,0.007694559154479036,0.8777695563263627
314,cg00311768,-0.2005327962210632,5.135870821198774e-05
315,cg00312919,-0.10441359432552903,0.03637681029292235
316,cg00314943,-0.04787879594152563,0.33830139730554853
317,cg00315936,0.036595217228928494,0.464356478460015
318,cg00317680,-0.08773103208965682,0.07893258858967747
319,cg00318573,0.021259964253212478,0.6708500468212296
320,cg00318865,-0.03537200222046122,0.4794301603544434
321,cg00319692,-0.0967007677557913,0.05270264827192689
322,cg00319761,0.014406841583999226,0.7733683638757509
323,cg00320243,-0.05120104659241967,0.30581027797491467
324,cg00321065,0.024019766177752727,0.6311104599239098
325,cg00321478,-0.24572841940692408,6.094943575138623e-07
326,cg00323915,0.046032692192058994,0.3572766990755622
327,cg00324733,-0.09243664244439338,0.06409138463680487
328,cg00325491,-0.1263410504808817,0.011231595781670888
329,cg00327185,-0.04642827488222121,0.3531554731457264
330,cg00327483,0.13561822657712821,0.00646407588613475
331,cg00328227,0.3796523084485387,3.133446036787593e-15
332,cg00331237,-0.0015130590356637482,0.9758738208282154
333,cg00331433,-0.10014857046469453,0.0447744106699052
334,cg00332153,0.27021519458007964,3.720291778282447e-08
335,cg00332745,-0.0730269079994418,0.1438569747131936
336,cg00333226,-0.052580589253428636,0.2929453004792587
337,cg00333528,0.22008437355262384,8.441809959750553e-06
338,cg00334507,-0.15177064255743186,0.0022792097571036154
339,cg00335286,-0.08888870857249943,0.07504508542271801
340,cg00336605,-0.006910381003385949,0.8901432744497476
341,cg00338702,-0.05746856424630427,0.25030723758077794
342,cg00338893,-0.008207295634110795,0.8696948395828684
343,cg00340102,-0.04623969245695494,0.35511639700884806
344,cg00342530,-0.23822322422001566,1.3570185708742529e-06
345,cg00343092,-0.03729174299733172,0.45589201270780155
346,cg00344358,0.1108598746850352,0.026238239287057312
347,cg00344372,-0.09747638433895864,0.050824027524314745
348,cg00346145,-0.022081186587707767,0.6589222646763618
349,cg00347729,-0.11731679774277307,0.01862260332464084
350,cg00347904,-0.07733156080469325,0.12162621876635703
351,cg00350296,0.31154128701531186,1.696553616549668e-10
352,cg00350478,0.3495231460323025,5.397031640371053e-13
353,cg00350702,-0.07082573902190797,0.1563630179988418
354,cg00351011,-0.14682536597208265,0.0031707571309601223
355,cg00353953,-0.1847855461690706,0.00019490224499465008
356,cg00354258,0.2028357872015901,4.188181238519488e-05
357,cg00354572,-0.05031740377658262,0.31424392181248056
358,cg00355802,-0.029898646475295245,0.5500181298953563
359,cg00359325,0.12449679865332249,0.012485877358784155
360,cg00359973,0.001505914835483749,0.9759877028883199
361,cg00363813,-0.07452556137951628,0.13578962932332114
362,cg00364344,-0.05634175866696948,0.2597312579817409
363,cg00364814,-0.14400004671807193,0.0038122277799755183
364,cg00365193,-0.04088588373653193,0.4136149507768528
365,cg00367281,0.04633615898999896,0.3541124617875344
366,cg00367438,-0.08210659752671808,0.1002004669811763
367,cg00368022,-0.0523108735301409,0.29543164789619286
368,cg00368415,-0.03103499096406248,0.5349540072799914
369,cg00371195,0.04920500490894918,0.32507548072137293
370,cg00374717,0.03456513675878556,0.4895169412707833
371,cg00375964,0.030951618648629272,0.5360521590995523
372,cg00376639,-0.05214277325633595,0.2969883649390977
373,cg00380464,-0.07990436811807329,0.10967680552571502
374,cg00381076,0.060331914175756056,0.22743826502150766
375,cg00382515,-0.14914865643379024,0.0027185165901684235
376,cg00382991,-0.036257353383294784,0.46849351377077575
377,cg00384537,-0.27942223229602225,1.2061219568841633e-08
378,cg00386408,-0.046198455791916004,0.355546095871525
379,cg00387170,-0.11280077789602505,0.02370795378449836
380,cg00392257,-0.28025098818322364,1.0875918543571729e-08
381,cg00393585,0.025135809172300374,0.6153288741056705
382,cg00394658,-0.07387126291875715,0.13926788312354893
383,cg00396163,0.023826422863506225,0.6338618449287657
384,cg00396894,0.24627101197816223,5.746422620225517e-07
385,cg00397740,0.015369038793145644,0.7586859172662588
386,cg00398048,-0.2880255199092645,4.052921031418536e-09
387,cg00399483,-0.11532399819943474,0.02073582552725059
388,cg00400028,-0.09106360081249698,0.0681633637436748
389,cg00400263,0.015428153442440327,0.7577866297467247
390,cg00402366,-0.08177404283263918,0.10158828587213961
391,cg00403724,-0.09721962505013157,0.05143963850694144
392,cg00404599,0.1244190350292981,0.012541378445999864
393,cg00405070,-0.07346206730752111,0.1414776511588859
394,cg00405568,0.06778439389718,0.17497151045501005
395,cg00405677,0.02181660353876854,0.6627559353493871
396,cg00407150,-0.17306774534646127,0.0004911640600773271
397,cg00410419,-0.11500359798070468,0.02109433626879248
398,cg00410576,0.0274185223712771,0.5836020348495792
399,cg00410831,-0.05369079550919056,0.2828586522575548
400,cg00410895,-0.08650175975297254,0.08323753828902865
401,cg00410898,0.1144208446296916,0.02176021182864341
402,cg00410921,-0.5612895358126015,9.581248906388438e-35
403,cg00411097,-0.21204312447206486,1.8105374056193802e-05
404,cg00412772,0.17056174169410324,0.0005940838773990903
405,cg00412805,0.13463282833548815,0.006865637899222616
406,cg00413066,-0.044773078838850226,0.37059940178119694
407,cg00415164,0.027062320057702906,0.5885025343503381
408,cg00415494,0.02850728521348025,0.5687419217695332
409,cg00415993,0.2637490149705675,8.005304341842293e-08
410,cg00417297,-0.06053843754091736,0.22584813744325055
411,cg00418150,0.0740151508521337,0.13849717193447722
412,cg00419564,-0.24273768374138507,8.411076679224191e-07
413,cg00420568,0.07667834068867843,0.1248159901589015
414,cg00420715,-0.04739023722765232,0.34325921894287886
415,cg00420929,-0.07091224653177033,0.1558564955852001
416,cg00422913,0.05230064610691572,0.29552620461436535
417,cg00424946,-0.057849599270247944,0.24717495765741193
418,cg00425710,0.3027730750959008,5.727826011792546e-10
419,cg00425792,-0.06254853615697661,0.21078319852634508
420,cg00426056,-0.08741673876057014,0.08001570293001802
421,cg00426498,-0.05539253121837794,0.2678577954661025
422,cg00426963,-0.07551685589109225,0.13064773882024702
423,cg00427635,0.21940081016431162,9.017590260845772e-06
424,cg00430287,-0.03678142390282378,0.46208512338183616
425,cg00430945,0.09518296406383722,0.05654635592510609
426,cg00431050,-0.29872969168619823,9.903775695990422e-10
427,cg00431114,-0.17572277452397103,0.00040036680424465393
428,cg00431549,-0.011689010444375772,0.8152628217973468
429,cg00432979,-0.06981518740239236,0.16237250325994612
430,cg00433406,0.18163594671475225,0.0002512852430765859
431,cg00434413,0.08284199966940466,0.09718495681433893
432,cg00435408,-0.048119147014932064,0.3358792464838855
433,cg00436282,-0.037946758143860615,0.4480115232712146
434,cg00436301,0.08622423743133854,0.08423518778561788
435,cg00436603,0.31868250953047456,6.111584601919227e-11
436,cg00441136,0.008315233404856416,0.8679966998016821
437,cg00443307,-0.0650052761914241,0.19337169145964508
438,cg00445824,-0.07460943391388812,0.13534863829384608
439,cg00446235,0.1919268723180221,0.0001078589547374849
440,cg00447208,0.20723032353201376,2.8196835355432904e-05
441,cg00448720,-0.033733631256963714,0.5000296728916843
442,cg00449941,-0.02530082798751829,0.6130101367622769
443,cg00451635,-0.21828863171436072,1.0035044527163813e-05
444,cg00453193,0.1147334964605809,0.021400732808429714
445,cg00459975,-0.08666150909007296,0.08266760253898685
446,cg00461841,-0.14357123344541714,0.003919251259051152
447,cg00462311,0.07585683402027121,0.12891933987247092
448,cg00462994,0.1542192730706257,0.0019284864870175206
449,cg00463202,-0.0235732113537009,0.6374728241017593
450,cg00463577,-0.01750319015062896,0.7264348464828001
451,cg00463848,-0.037889247818089944,0.44870032764968
452,cg00464269,-0.030332114890858942,0.5442473029219149
453,cg00465284,-0.03478410389315174,0.4867683888206265
454,cg00465846,-0.06520560954686533,0.19199972363237772
455,cg00466249,-0.299381178423028,9.072602696545204e-10
456,cg00466492,-0.0014028673887498695,0.977630382898828
457,cg00466544,-0.06360659270580502,0.20315078469166686
458,cg00468146,0.23973830999758816,1.1569780076438457e-06
459,cg00469635,-0.07640427391208024,0.12617349699059072
460,cg00471562,-0.07299431417846976,0.1440364113232604
461,cg00472136,0.024672082336010658,0.6218653242696542
462,cg00472814,-0.00736720537068388,0.8829315039545906
463,cg00474004,-0.05159311602937137,0.3021166328087112
464,cg00474209,0.10685065948891256,0.03220852963578171
465,cg00475955,-0.07829726724904364,0.11702731422772204
466,cg00476577,0.25033472047902816,3.6810617092011443e-07
467,cg00476580,-0.11244618041081766,0.02415382830212159
468,cg00480115,0.11827013711982239,0.01767981983443869
469,cg00480209,-0.034306509085936694,0.49277401819754535
470,cg00480356,-0.04523460965177122,0.3656826101549811
471,cg00481227,-0.12396846285604819,0.012867262307882292
472,cg00483154,-0.09730688105550026,0.051229738032708014
473,cg00485296,-0.11755335356630398,0.01838466865508686
474,cg00485380,-0.07382874869580809,0.1394962317294789
475,cg00487159,-0.015282588480457304,0.760001636730241
476,cg00488300,0.13519912853273292,0.00663221769271273
477,cg00488364,-0.08123487562287791,0.10387069517278225
478,cg00488718,-0.0895484481877557,0.0729002717871359
479,cg00489401,0.1549402619440529,0.0018350578682381838
480,cg00491404,0.05620699594571483,0.2608745159649324
481,cg00491839,-0.07213128984261404,0.1488499966380237
482,cg00493400,-0.11770917324608256,0.01822939282466021
483,cg00495415,0.05076135448158954,0.30998791042994256
484,cg00495442,0.00038950951206824047,0.9937882735725522
485,cg00495491,0.04095633092788518,0.41281009179930556
486,cg00496170,-0.07085391875891951,0.15619788239451188
487,cg00497084,-0.09817422015121549,0.04918187397412347
488,cg00497251,-0.07862440167737449,0.1155006522251869
489,cg00498305,0.2120697143562432,1.8060603885692747e-05
490,cg00498604,-0.05005074481212195,0.31681861205181094
491,cg00499599,-0.10048250420264178,0.04406279237483917
492,cg00499822,-0.030309235832337092,0.5445511438973258
493,cg00500400,-0.08648439335742815,0.0832996868095617
494,cg00501366,-0.0015260785510443477,0.9756662846195214
495,cg00502442,-0.011051724556099391,0.8251678564759005
496,cg00503458,0.034607806939637255,0.4889806780280983
497,cg00503840,-0.07499430537334477,0.13333915486719902
498,cg00504595,0.007449774287610223,0.8816290224756378
499,cg00509616,-0.05833365696076798,0.2432353640485152
500,cg00510787,0.01370063659485951,0.784196529580239
501,cg00510956,0.004851674528296445,0.9227474912547196
502,cg00511475,-0.07750140832315516,0.12080732021630991
503,cg00512031,0.0040814162617190414,0.9349825641636026
504,cg00512279,-0.06547608790146739,0.19015870536068674
505,cg00512374,0.09177698151816706,0.06602202674991232
506,cg00513467,-0.08752749229328043,0.07963266046409069
507,cg00514407,-0.09704136253493924,0.05187069112812468
508,cg00514895,-0.05637943203237299,0.2594122754481268
509,cg00515905,0.08201454771329625,0.10058309381337092
510,cg00516481,-0.19573529943962137,7.797561132565808e-05
511,cg00518911,0.13639515651245263,0.006162447971192246
512,cg00518989,0.022917780967837746,0.6468594679378541
513,cg00519208,-0.014195680317031832,0.7766015797002846
514,cg00519627,-0.09195579068681471,0.06549404471098307
515,cg00520135,0.14208044516870552,0.004312808835191942
516,cg00520708,-0.04432745951814935,0.37538529153440886
517,cg00521434,-0.3850970773559965,1.1652638290326538e-15
518,cg00521598,0.0018519724231328128,0.970471978978591
