,Reporter Identifier,R,p
84,cg00076645,-0.008800312203216665,0.7859251530490232
85,cg00077457,-0.025995855235820847,0.42230119418462014
86,cg00077877,0.06292945318001934,0.05188415275621694
87,cg00078194,0.017923410037968365,0.580121340652875
88,cg00078867,0.08818207397211805,0.00639437032290877
89,cg00079056,0.10530617135817912,0.0011177105194710843
90,cg00079563,0.08320614414730447,0.010099034737991182
91,cg00080012,-0.04600294197405654,0.15545561748626574
92,cg00081935,0.0890995024695434,0.005863403811400022
93,cg00081975,0.06858885384698522,0.034062873257753326
94,cg00083720,-0.007427807993085031,0.8186787819742716
95,cg00083937,0.00016474339807832483,0.995943245420614
96,cg00084687,-0.06255524946404065,0.05329651764527344
97,cg00089071,-0.01913697811926257,0.554740877672742
98,cg00090147,0.26228649770159784,1.729072496384478e-16
99,cg00091693,-0.0003120896827767586,0.9923149748908581
100,cg00093177,-0.02156041059797841,0.5057386068884834
101,cg00094319,0.08970122374867803,0.005537051479522818
102,cg00094851,0.0013325767075508758,0.9671948083373766
103,cg00095526,0.34288609746157,9.77736108127298e-28
104,cg00095674,0.022217542926862652,0.49285449465710207
105,cg00096922,-0.002340173804995484,0.9424236864306967
106,cg00097536,0.11398589070954648,0.0004164873103710097
107,cg00098162,0.005494436121954916,0.8653452745119382
108,cg00098239,-0.0045692411586683215,0.8878546147823112
109,cg00099550,0.01788120110003623,0.5810137876168207
110,cg00101227,0.2041861519455397,1.9035060104643683e-10
111,cg00103783,-0.03003405504916584,0.3538547814866796
112,cg00105253,0.17560244874279113,4.706826062108386e-08
113,cg00105470,0.06454025355817734,0.046156510619031955
114,cg00107187,0.21338087612578582,2.6945644058811233e-11
115,cg00107488,0.10585084291074058,0.0010527372243037886
116,cg00107632,-0.0807817445780614,0.012517236996336669
117,cg00108454,0.3676082871722912,6.305252663909807e-32
118,cg00109274,0.0027686018560421958,0.9319064920393257
119,cg00112517,0.10906933423051982,0.0007348370529139316
120,cg00113020,0.021786286785574337,0.5012900784070091
121,cg00113951,-0.015839753795025002,0.624921934151702
122,cg00115714,-0.05489357747237835,0.08999254738918296
123,cg00116234,0.007756877269457597,0.8107946480499272
124,cg00116838,0.12508234248464284,0.00010636381455376722
125,cg00117172,0.0545293913409727,0.09214843499819435
126,cg00119079,0.1037023038755431,0.001331146843405762
127,cg00121158,-0.018540034587127236,0.5671574470929505
128,cg00121640,0.04734486241031042,0.14373970726992022
129,cg00121904,-0.008514350934005927,0.7927203232112048
130,cg00123035,0.013104443844382106,0.6858784669350557
131,cg00126034,0.0061932839849823205,0.8484138065710016
132,cg00126657,-0.018976659606632022,0.5580624733884508
133,cg00126698,0.01473242973767281,0.6493209255606995
134,cg00128197,0.056399551243766916,0.08150432323503809
135,cg00128560,-0.011179777687113913,0.730058436158682
136,cg00128654,-0.030434695365798636,0.3474681940469325
137,cg00128766,0.055723472230742865,0.0852311069720341
138,cg00128877,0.29111910113627826,4.1403717160141086e-20
139,cg00129774,0.04408285897929336,0.17345889638217063
140,cg00131121,0.005499019042534026,0.8652340308149252
141,cg00131557,-0.0031354906508459144,0.922909339054548
142,cg00132141,-0.013907317812758951,0.6677509362770715
143,cg00133909,0.00038423741536673054,0.9905384546966306
144,cg00134539,0.08827286888791866,0.006339960483792488
145,cg00134787,0.0374634606519885,0.2474252486600086
146,cg00135056,-0.030846725106102663,0.34097691923199513
147,cg00135393,0.25930842092227785,3.868495740117592e-16
148,cg00136105,-0.04985689999313109,0.12364052607560976
149,cg00136405,0.15783318851605702,9.491492924112766e-07
150,cg00136477,0.11961230571391109,0.0002115115474786727
151,cg00136736,0.02326179757574957,0.4727469718460337
152,cg00138126,0.07177835575008099,0.026546084272621364
153,cg00141162,0.20876670207063214,7.268945037229675e-11
154,cg00141550,-0.016261391731176956,0.6157364389714581
155,cg00141845,-0.05698466725587007,0.07838654468404317
156,cg00143376,0.13595812651827935,2.4910375128967996e-05
157,cg00143998,0.028419876390035608,0.38032995551282783
158,cg00145118,-0.06995121093796376,0.030654846881085267
159,cg00145348,0.06028094306764015,0.062586139624721
160,cg00146096,-0.07715766789292186,0.017086447566136132
161,cg00149659,-0.03339093471766726,0.3026259233798526
162,cg00149976,-0.0660052454891217,0.04141832633567072
163,cg00151234,0.06215774425692315,0.054831804754502146
164,cg00151607,-0.010573078083543363,0.7441808888833545
165,cg00152644,-0.002535035458503339,0.9376388040555333
166,cg00155167,-0.043279233151915134,0.18143951890121615
167,cg00155485,-0.0488343381117452,0.13154058180393516
168,cg00155609,-0.04399623584358676,0.17430632102271962
169,cg00156216,-0.07483133285038546,0.020737333755169677
170,cg00156744,-0.0008417124081236895,0.9792753336993729
171,cg00158308,0.08115048478309443,0.012119231143641265
172,cg00160914,0.10867909607955889,0.000767969663872691
173,cg00162401,-0.023058068246033864,0.4766341041126946
174,cg00162643,-0.015779838762999297,0.6262319770578716
175,cg00164041,0.03890408916471322,0.22969840997620558
176,cg00164898,0.20946201796654793,6.268433806179223e-11
177,cg00165981,0.004514549798698319,0.8891882320707344
178,cg00167504,-0.030211185587630123,0.35102207130705687
179,cg00168082,0.025885988953291,0.42426557231356143
180,cg00168785,-0.05262452733549717,0.10410801985744585
181,cg00168942,0.006268207141913262,0.8466025859744482
182,cg00169548,0.09996848296951638,0.001981184749133983
183,cg00171126,0.010495649858388283,0.7459895360649144
184,cg00171161,0.013053217315507543,0.6870413611944868
185,cg00174500,0.24991139802090076,4.592045288620593e-15
186,cg00174901,-0.037859277733092556,0.24246212655974425
187,cg00176210,0.05567045143509826,0.08552910069930568
188,cg00176879,0.048480720117609684,0.13436164740795412
189,cg00177013,-0.006640251328026872,0.8376208112105368
190,cg00177698,-0.03760354054612159,0.24566073999092175
191,cg00177923,-0.05548919405039598,0.08655418066597845
192,cg00178790,0.009256882578092977,0.7751097482807051
193,cg00179446,0.06660452506183816,0.039602201549831316
194,cg00180012,0.0011887859695421344,0.9707329477030551
195,cg00180631,0.08033358591649019,0.013016489274034228
196,cg00182461,0.031740670997194846,0.3271618724525441
197,cg00183782,0.00796474940572169,0.8058240664643984
198,cg00183916,0.15139528503028207,2.6071491669371084e-06
199,cg00184884,-0.05262516779992555,0.10410380115467215
200,cg00184893,-0.049011511196419014,0.13014449054920244
201,cg00185103,-0.05708167341143975,0.07787913948266992
202,cg00185839,0.012482324110170508,0.7000507241035209
203,cg00186141,-0.059578600538206,0.06571165086749486
204,cg00186701,-0.08165942239152027,0.011588306601675757
205,cg00186954,0.07860406947390035,0.01511190242859939
206,cg00187380,0.15718477140639683,1.0527892099923284e-06
207,cg00187686,0.127094160273697,8.201390180531352e-05
208,cg00188348,0.13079340270928452,5.033812821378885e-05
209,cg00191052,0.0812153588847536,0.012050378517329275
210,cg00194146,-0.07653221282214553,0.01800802416166699
211,cg00195561,0.03398400616878375,0.2941146724537395
212,cg00197381,-0.04256694367972084,0.18873775610498725
213,cg00197641,0.0424077270374607,0.19039827353724825
214,cg00199549,0.014467459884321755,0.6552167519676118
215,cg00200063,-0.03404709964983299,0.2932187340237526
216,cg00201234,0.5436110297042638,1.5395889412272097e-74
217,cg00202702,-0.010916068074811406,0.7361860360774282
218,cg00202711,0.11551154475932113,0.00034760495685838365
219,cg00204262,0.15560043851698258,1.3537780184722306e-06
220,cg00206052,-0.028535026822658495,0.3784019860977659
221,cg00207534,-0.019242779519736734,0.5525541064127388
222,cg00208830,0.08506116147052697,0.008539079496952574
223,cg00208967,0.039620861764826786,0.22122275578984743
224,cg00209066,-0.03865589524956215,0.23268631653997335
225,cg00209951,0.034780093949675114,0.2829441550395997
226,cg00210842,-0.012902371744513103,0.6904699967501945
227,cg00211661,-0.13595276746712556,2.492889725676533e-05
228,cg00212549,-0.0028425803368726734,0.9300915932742365
229,cg00213044,0.1394875155499109,1.5176352941424842e-05
230,cg00213331,-0.002557799131206022,0.9370799790106255
231,cg00213714,0.05040975536990527,0.11952605920171963
232,cg00214346,-0.09541497828866581,0.0031624426405071054
233,cg00214794,0.08580650547493027,0.007975471896195149
234,cg00214855,0.03846113434694012,0.23505016687408875
235,cg00215066,0.06608470892017447,0.04117353338829334
236,cg00216361,-0.011825159299697305,0.7151353441950753
237,cg00216758,-0.0036794392573476714,0.909588619437829
238,cg00217795,0.032380861266135444,0.317494571310024
239,cg00221494,0.22289941924359385,3.2356249560814597e-12
240,cg00223186,-0.014397600083590785,0.6567747983910508
241,cg00223950,-0.042388323705189364,0.19060136860130822
242,cg00224234,-0.03569351764326255,0.27048518056773047
243,cg00224508,-0.046129411533258356,0.1543214787320609
244,cg00226904,0.030342606952872327,0.3489296521761298
245,cg00226923,-0.10203294204130167,0.0015926742732875307
246,cg00228799,0.01144983737414735,0.7238010708034583
247,cg00229387,-0.10601294570863949,0.0010340848059505131
248,cg00230271,-0.00831402791624039,0.79748992224614
249,cg00230368,-0.006330991632234784,0.8450854325306695
250,cg00230502,0.00714004251024688,0.8255883881019546
251,cg00230685,0.0742239768546218,0.021795683788985186
252,cg00231140,0.02633430038719326,0.4162834360181415
253,cg00231644,0.04234799837927099,0.19102396389824722
254,cg00231920,0.0013935422131081969,0.9656948713208582
255,cg00233307,0.005982855758180415,0.8535050235088999
256,cg00234616,0.005140295155722044,0.8739494193189157
257,cg00234961,-0.0035970194606634582,0.9116054551121815
258,cg00236832,0.08201724624125356,0.011227463868180536
259,cg00237010,-0.07232189805463071,0.02541937895744103
260,cg00238052,0.04159416399453979,0.19905104083379155
261,cg00239071,0.014360479579152506,0.6576032846126821
262,cg00239419,-0.031110692308253394,0.33685929655794056
263,cg00239685,0.030439382000846577,0.34739392049592827
264,cg00240312,0.11747663836325246,0.00027450839053370723
265,cg00240432,-0.003464762957088598,0.9148429921417953
266,cg00240880,0.12793726998720426,7.346358066912612e-05
267,cg00241355,-0.08458496530475976,0.008917524246671917
268,cg00242839,0.14193761176040331,1.0682674623793249e-05
269,cg00243313,0.03306391164547559,0.30738835360416616
270,cg00245878,0.025097064851852646,0.43852716776989537
271,cg00247489,0.0050629385045540985,0.8758308811825495
272,cg00250430,0.11630901226189706,0.0003159858349667277
273,cg00253200,-0.06489165023808385,0.04498032165885112
274,cg00256074,0.074116575087119,0.0219876416593066
275,cg00256166,-0.00042183724295683964,0.9896126383001971
276,cg00256281,0.00880471894060621,0.7858205635494336
277,cg00259755,0.05950214350346856,0.06605951577318146
278,cg00260778,0.09147731893890797,0.004667011392785291
279,cg00261552,-0.03567612698625429,0.27071882401290903
280,cg00261781,-0.034690120701354,0.28419205316622553
281,cg00262415,0.007403137124238934,0.8192706175165346
282,cg00263723,0.0004806010370628246,0.988165732332056
283,cg00263760,0.12238353882923816,0.00014983999946146164
284,cg00265415,-0.030891443512985454,0.3402771022662762
285,cg00265490,0.024396339784642056,0.45142192608780213
286,cg00268009,0.0076166402629305316,0.8141522778329018
287,cg00268338,-0.020112907036877473,0.534731606522587
288,cg00269115,-0.03281608441012024,0.311030277763931
289,cg00269932,0.041773519520209496,0.1971192466757713
290,cg00273068,0.23015611970822236,6.01719755746457e-13
291,cg00273124,-0.07124135790075879,0.02770126134616816
292,cg00274399,-0.07376560478970152,0.022625202371054084
293,cg00275232,0.01011945873215735,0.7547967246616626
294,cg00276797,-0.02188699810396733,0.4993133059087785
295,cg00278366,0.1063317408011958,0.0009982902106048697
296,cg00279797,0.038204676635824344,0.23818866450861298
297,cg00280814,-0.03377477541001873,0.29709889061955075
298,cg00280894,0.02825638085802621,0.3830777001528005
299,cg00282347,0.17937160869043406,2.3886527115950154e-08
300,cg00282683,0.01185761181833253,0.7143877552711886
301,cg00283535,-0.005820278977045972,0.8574426834707582
302,cg00288562,-0.0016034818238237927,0.960530677968173
303,cg00290028,-0.025930104157854093,0.4234761647894535
304,cg00290506,-0.0414183016244506,0.20095858885306733
305,cg00291877,0.045222819746992104,0.1625915849803712
306,cg00292662,-0.003993988499912325,0.9018969667531792
307,cg00292971,-0.07983806969912612,0.01358889533980362
308,cg00293409,0.047738575511087046,0.14043390431967936
309,cg00294382,0.36162477732887355,7.049316729507407e-31
310,cg00295206,-0.023251264605844566,0.4729475116246392
311,cg00295325,0.14541756265255595,6.422890520321205e-06
312,cg00296685,0.04165590196068342,0.19838452329257436
313,cg00297584,0.14130895863824644,1.1696274131094943e-05
314,cg00297600,-0.0006933045342938425,0.9829288201493885
315,cg00298357,0.14767720663056175,4.586765857513843e-06
316,cg00298951,0.14448935476922195,7.364897626606569e-06
317,cg00301864,-0.04704554864595314,0.14629250743147923
318,cg00302793,-0.009970656847875983,0.7582892728058955
319,cg00303548,-0.03482188673148922,0.28236576635031146
320,cg00304278,0.08273314701682981,0.01053529989542641
321,cg00307685,0.05389869021294589,0.09597983202427889
322,cg00308133,-0.031667888317967095,0.3282728962080927
323,cg00308665,0.012741984952628323,0.6941224659207813
324,cg00309056,-0.006660426023312951,0.8371343522900824
325,cg00309204,0.026933124164258478,0.40576064587370947
326,cg00311768,-0.031524303209627264,0.3304718711850726
327,cg00312919,-0.058404790878714495,0.07122129232831703
328,cg00314943,-0.0033963914637861648,0.9165172301727863
329,cg00315936,0.03844360463683615,0.23526375801204324
330,cg00317680,0.025514737899537756,0.43094277630222133
331,cg00318573,0.09156378789966335,0.004627995302792814
332,cg00318865,-0.022705897832287946,0.4833944987654934
333,cg00319692,0.052947177227083676,0.10199985833551889
334,cg00319761,0.1665016784507188,2.281092432352297e-07
335,cg00320243,-0.026598603050053658,0.4116193084168967
336,cg00321065,0.018288939401896256,0.5724197179985405
337,cg00321478,-0.08719586139431978,0.007012967555259201
338,cg00323915,0.16299472927793482,4.0980664792828644e-07
339,cg00324733,-0.0490333711911536,0.12997303650590133
340,cg00325491,0.013784019005281471,0.6705225935732174
341,cg00327185,-0.014166771911038377,0.6619334106345642
342,cg00327483,0.04696375057201346,0.14699614127361293
343,cg00328227,0.17535209299052967,4.921205617729415e-08
344,cg00331237,0.04617057519696041,0.1539536933937771
345,cg00331433,-0.05254901783234038,0.10460634779432472
346,cg00332153,0.2826727517298441,5.277478465638817e-19
347,cg00332745,0.060847389447593554,0.06015572116163479
348,cg00333226,0.08462957426149811,0.008881448058735086
349,cg00333528,0.16039986078010368,6.271864591203191e-07
350,cg00334507,-0.005926192667977922,0.854877012633716
351,cg00335286,0.01620401938334092,0.6169828269207709
352,cg00336605,-0.0035223431461962307,0.9134332970150024
353,cg00338702,-0.002429892050253724,0.9402203616321048
354,cg00338893,-0.016717062898316933,0.6058766936393837
355,cg00340102,-0.025668026431468472,0.428178430010092
356,cg00342530,-0.1587211994803726,8.230051826161761e-07
357,cg00343092,0.032651118420919674,0.31347021380202006
358,cg00344358,0.05933178122862245,0.06684008230712975
359,cg00344372,0.006580577596165315,0.8390600460685183
360,cg00344709,0.10176468564315079,0.0016388576311522024
361,cg00346145,-0.017581477059586296,0.5873693938170563
362,cg00347729,0.012324444786659892,0.7036642001010504
363,cg00347904,0.019550566265149383,0.5462166862517375
364,cg00350296,0.0639626336268439,0.048146060820125194
365,cg00350478,0.22768186795275436,1.0747448747018358e-12
366,cg00350702,-0.04917715188182498,0.12884968319839252
367,cg00351011,-0.09332760197182863,0.003893859079265139
368,cg00353953,-0.1862909116432741,6.6208568942898135e-09
369,cg00354258,0.16896629897194296,1.5000825693061655e-07
370,cg00354572,0.09447270292568938,0.0034755577720087544
371,cg00355802,0.0034635397873477056,0.9148729410600993
372,cg00359325,0.05092653470083168,0.11577766502605452
373,cg00359973,0.00735862116488239,0.820338781722967
374,cg00363813,-0.031750144447115984,0.32701744024863816
375,cg00364344,-0.041551864047603276,0.19950864961654685
376,cg00364814,-0.04825492373640068,0.1361872765978746
377,cg00365193,-0.009172464579596671,0.7771062616494545
378,cg00367281,0.06885200968392116,0.033380454765859
379,cg00367438,-0.040396286024381806,0.21230820156442357
380,cg00368022,-0.019725584209692008,0.5426291259705852
381,cg00368415,-0.030975612451478885,0.3389624020746333
382,cg00371195,0.02216637267331689,0.4938514228531825
383,cg00374717,-0.0074723869880713965,0.8176096272724037
384,cg00375964,0.006443374826741235,0.8423711884940859
385,cg00376639,0.014314816673125511,0.6586230035144953
386,cg00380464,-0.048883163624998435,0.13115469388796547
387,cg00381076,0.0023515087710018444,0.9421452946569564
388,cg00382515,-0.10854949344060233,0.0007792761783016065
389,cg00382991,0.10318989300386851,0.0014068777090706956
390,cg00384537,-0.04932524420017104,0.1277005324036288
391,cg00386408,0.050251290440549275,0.12069428558734974
392,cg00387170,-0.07282328494935854,0.02441693170131141
393,cg00392257,-0.04550969723585002,0.15993929577046515
394,cg00393585,0.04727308495513858,0.1443487549818924
395,cg00394658,0.07608823837654773,0.01868830612525459
396,cg00396163,0.01785198936225939,0.5816318029587683
397,cg00396894,0.18915133560266564,3.839596642714406e-09
398,cg00397545,0.12907229496404884,6.327544933870533e-05
399,cg00397740,0.035318377064996465,0.27555584862987614
400,cg00398048,-0.10930493487270801,0.0007154806654593425
401,cg00399483,-0.01276823686213022,0.6935241459194875
402,cg00400028,0.01203665098922541,0.7102682743335017
403,cg00400263,-0.10907932051538673,0.0007340068438108944
404,cg00401678,0.13870225996131116,1.696303792966624e-05
405,cg00402366,-0.057527345181498456,0.0755821978361708
406,cg00403724,-0.01798787619362243,0.5787595365166779
407,cg00404599,0.14354162762132075,8.462048032517496e-06
408,cg00405070,-0.05912543348003106,0.06779566435058292
409,cg00405568,0.04463189043825268,0.16815914285803082
410,cg00405677,0.11108174797947049,0.0005840411934736303
411,cg00406188,-0.03597631486832465,0.2667051663557529
412,cg00406844,0.0956242103002142,0.0030964964453694685
413,cg00407150,-0.29175782029411734,3.403419308965557e-20
414,cg00410419,-0.07158806716321064,0.026950584978229563
415,cg00410576,0.06194489666874801,0.05566891178446981
416,cg00410831,0.018262941386953873,0.5729658854707727
417,cg00410895,-0.01388984722284425,0.6681433870694149
418,cg00410898,0.04164974209217752,0.19845095140828412
419,cg00410921,-0.13592150152653795,2.5037220665575918e-05
420,cg00411097,-0.04330410846566634,0.1811884753850813
421,cg00412772,0.08713246342632686,0.007054510940941445
422,cg00412805,0.1649892779788878,2.9412249711456035e-07
423,cg00413066,-0.013404016242448599,0.6790928105579729
424,cg00415164,0.04289649016216664,0.18533473852029778
425,cg00415494,0.08094672620776093,0.01233775462971534
426,cg00415993,-0.01956690513913117,0.5458812719808197
427,cg00417297,-0.043056218312154844,0.18370172399166823
428,cg00418150,0.2455112105830267,1.4128374425385717e-14
429,cg00419564,-0.07730267658704519,0.016878779682435178
430,cg00420568,0.05812336377932389,0.07259697731198034
431,cg00420715,-0.03680787862838278,0.25580093130230774
432,cg00420929,0.06076294219036218,0.06051302003046181
433,cg00422913,0.021777213191407196,0.501468378895873
434,cg00424946,-0.01892753666956946,0.5590821675810559
435,cg00425710,0.24414387765492895,1.9944598578961386e-14
436,cg00425792,-0.008724614303167188,0.7877223676918376
437,cg00426056,-0.054994314885798944,0.08940341930849713
438,cg00426498,0.012728243234949645,0.6944357360096158
439,cg00426963,-0.034459287003332714,0.2874106283283864
440,cg00427635,0.22726301209748587,1.1848441048016808e-12
441,cg00429618,-0.04429027007204496,0.17144231422859238
442,cg00430287,-0.046146955989832976,0.15416464270346483
443,cg00430945,0.024021935718801832,0.4583985685267679
444,cg00431050,-0.00727701042055148,0.8222979014508576
445,cg00431114,0.026440637084258097,0.414403188316552
446,cg00431549,0.1994375895268112,5.044009213301309e-10
447,cg00432979,-0.034215116601439194,0.2908417911152944
448,cg00433406,0.1256889520694304,9.838444406080226e-05
449,cg00434413,0.0635463806935855,0.049623983924924814
450,cg00435408,-0.03315631071353876,0.3060377541021967
451,cg00436282,0.05150964714850177,0.11165959745134724
452,cg00436301,0.023664445098178905,0.46511601267584884
453,cg00436603,0.3202058747927713,3.285057087240043e-24
454,cg00441136,0.014074408466473854,0.664002088290249
455,cg00443307,-0.017231209663065218,0.5948372105482058
456,cg00445824,0.0656752951044187,0.04244796623843962
457,cg00446235,0.16076668512571152,5.90809204359325e-07
458,cg00447208,0.10274672103447682,0.0014755531567580038
459,cg00448720,-0.08227379864283382,0.01097491464839498
460,cg00449941,-0.02133111824241218,0.5102755457085139
461,cg00451635,0.026732165911768836,0.40927415827701746
462,cg00453193,0.30387925271548927,7.499433333161351e-22
463,cg00453258,0.03707555143030881,0.25235769692738
464,cg00459975,-0.05456836299627131,0.09191577202418764
465,cg00461841,-0.0034740037603711972,0.9146167379440449
466,cg00462311,0.049874571437985564,0.12350732537060251
467,cg00462994,0.21452240733679367,2.1005580920839108e-11
468,cg00463202,0.03372576113417182,0.297800883899698
469,cg00463577,0.08635125293260514,0.00758483509091709
470,cg00463848,0.009703768511630162,0.7645657543645739
471,cg00464269,-0.004439705657211351,0.8910137701351244
472,cg00465284,-0.00016064790611208086,0.996044094791895
473,cg00465846,-0.04334210804940887,0.18080547789501158
474,cg00466249,-0.10659221239106799,0.0009698981345564645
475,cg00466436,-0.11642124375644745,0.00031175811607409503
476,cg00466492,0.04603560786239839,0.15516207687734485
477,cg00466544,-0.036019295343943686,0.26613385901808656
478,cg00468146,0.2656099491496701,6.954136998291889e-17
479,cg00469635,-0.052083910120612455,0.10771766944354888
480,cg00471562,-0.032651150214465,0.31346974234979597
481,cg00472136,0.03216944097602592,0.3206662688904072
482,cg00472814,-0.023126090040020298,0.4753343158880298
483,cg00474004,0.022232501238424268,0.49256327178681675
484,cg00474209,0.06548646518179367,0.04304689308062305
485,cg00475955,-0.035962082139395446,0.26689453690993864
486,cg00476577,0.03567398628723212,0.27074759384418534
487,cg00476580,-0.06449436295109107,0.046312007083104685
488,cg00480115,-0.040088548745995045,0.21581454325615357
489,cg00480209,-0.01162287968165938,0.7198012633610528
490,cg00480356,-0.029541429196117776,0.36180853489060655
491,cg00481227,-0.10242721509434453,0.0015269638072404044
492,cg00483154,-0.05820244292800361,0.0722082428436516
493,cg00485296,-0.0490932514340958,0.12950427551385033
494,cg00485380,-0.044294312264049895,0.17140318829889528
495,cg00487159,0.03778109821443908,0.24343683203109395
496,cg00488300,0.08475706615987827,0.008779059265929121
497,cg00488364,-0.024853837953084264,0.44297891027176056
498,cg00488718,-0.06884778679493853,0.033391312712950316
499,cg00489401,0.2740736090471847,6.448941045116753e-18
500,cg00491404,0.043324397738674546,0.1809839052235731
501,cg00491839,-0.023976015744215016,0.4592583776468917
502,cg00493400,-0.06745627517342535,0.03713738968731335
503,cg00495415,0.012058332253189119,0.709769984365024
504,cg00495442,-0.00031127547937497566,0.9923350235546397
505,cg00495491,0.05618692172450674,0.08266190757035717
506,cg00496170,-0.04503158843613127,0.1643779045019108
507,cg00497084,-0.054495862762162166,0.09234898026397073
508,cg00497251,-0.010881279423612023,0.736995652985694
509,cg00498305,0.21715150126051197,1.1774001407261358e-11
510,cg00498604,0.01622922294660921,0.6164351550841303
511,cg00499599,-0.053026478358474134,0.10148694171095905
512,cg00499822,0.06033712483274426,0.06234151752475874
513,cg00500400,-0.0734144103339938,0.02327916571856941
514,cg00501366,0.05693640293078356,0.07863999745578841
515,cg00502442,-0.01367399926020267,0.672999535123437
516,cg00503458,0.027951615683743897,0.3882319641127508
517,cg00503840,0.059846500416405976,0.06450463461087086
518,cg00504595,0.09029243212925127,0.005232434027714826
519,cg00509616,0.14969868953681778,3.3794812011003737e-06
