,Reporter Identifier,p,fold_change
224,cg00209066,0.020259466043706393,1.0804222153271663
225,cg00209951,0.024259891400410065,1.6950710107900337
226,cg00210842,0.011345659357047873,1.7673688813469133
227,cg00211661,0.0014840399158055984,1.251643118078975
228,cg00212549,0.011674969179969222,1.6820227948659643
229,cg00213044,0.0004910235351533045,1.0229970855099586
230,cg00213331,0.015584021681584398,1.0275750229082574
231,cg00213714,3.877470703072337e-05,1.4973538603742294
232,cg00214346,0.00023418966873333608,2.3343519193243343
233,cg00214794,7.227560346750321e-07,1.084359670037423
234,cg00214855,1.9814969646332287e-06,1.5919212310127964
235,cg00215066,0.04447729663181553,1.0280568795542333
236,cg00216361,0.012087104783287379,1.5558454887980948
237,cg00216758,0.024986416642325548,1.2880147242783884
238,cg00217795,0.02798589197580569,1.0909137064667058
239,cg00221494,7.747552132771057e-12,1.5294501565035667
240,cg00223186,0.01741741209498696,2.0593478169622683
241,cg00223950,0.013747084873675881,1.2662481388543632
242,cg00224234,0.020914806354145284,2.043517460682642
243,cg00224508,0.014601262513545534,1.8255268474712762
244,cg00226904,0.0028163773677521435,1.036842228476452
245,cg00226923,0.0008455973211497487,1.0587686632864062
246,cg00228799,0.029243576138499733,1.4772777500527865
247,cg00229387,0.00020183516001159193,1.3908795363704571
248,cg00230271,0.0160925555658245,1.9206784366605352
249,cg00230368,0.025706143331904317,1.2996554545032553
250,cg00230502,4.769007275139519e-07,1.3035411039528253
251,cg00230685,4.831099472960453e-11,3.4029956032906075
252,cg00231140,0.023464138946279394,1.4402621574762884
253,cg00231644,0.012214413062281276,1.5012845040852272
254,cg00231920,0.005746523583486365,1.521879510736504
255,cg00233307,0.008927585454526094,1.2086475797580012
256,cg00234616,0.0013042155591326307,1.4709723500236196
257,cg00234961,0.026884974152446593,1.7116456939757223
258,cg00236832,5.159913231169697e-05,1.7002561112045476
259,cg00237010,0.013658004706001934,1.1345229985819612
260,cg00238052,1.242215916636071e-09,1.9998217519333354
261,cg00239071,0.03279025927254532,1.025507618839463
262,cg00239419,0.0802793820032846,1.0302473668935408
263,cg00239685,0.009249129262452459,1.3277757086713933
264,cg00240312,0.0014604056751079493,1.8867380840204275
265,cg00240432,0.0018745987735058968,1.7669564594398162
266,cg00240880,2.9190620857221046e-06,1.2360177329659945
267,cg00241355,0.0012458289815327748,1.5845986778227548
268,cg00242839,2.2168838143723623e-06,1.1252535535625292
269,cg00243313,0.006930309681706865,1.5649655883287026
270,cg00245878,0.008421925886227102,1.0279255088835604
271,cg00247489,0.026685264021530906,1.6680094529522447
272,cg00250430,5.856140168112667e-07,1.3325521060066863
273,cg00253200,0.000309165249698519,1.9120696119465312
274,cg00256074,0.0004039542488353563,1.0591523868868327
275,cg00256166,0.0382643680541969,1.5895900700160908
276,cg00256281,0.0721955506599829,1.7724202283779376
277,cg00259755,1.2216473835344772e-05,1.5689997809290168
278,cg00260778,0.00028549097724998515,1.059155159178845
279,cg00261552,0.03604527193784422,1.433469869356089
280,cg00261781,0.0004307680077546261,1.8494896514391423
281,cg00262415,0.03872886337922877,1.9168721394397583
282,cg00263723,0.037226151222701516,2.13554608001725
283,cg00263760,6.861980378513233e-06,1.7319945672737334
284,cg00265415,0.019592803153107793,2.4391865360162055
285,cg00265490,0.02464235490518078,1.6223101510350462
286,cg00268009,0.024692872790175933,1.9060667508673252
287,cg00268338,0.022643964199820045,1.831847557646627
288,cg00269115,0.017078487078148887,1.6479731610467827
289,cg00269932,0.04049429809130342,1.0223169293594057
290,cg00273068,2.9757891354278448e-09,1.3265375563953725
291,cg00273124,0.00919960661197175,1.021365986358552
292,cg00274399,0.015955952847800145,1.8330359521219712
293,cg00275232,0.021557926514741643,2.065415681973399
294,cg00276797,0.03129813410842453,2.120389975673499
295,cg00278366,0.00010045660874075223,1.0968947435172047
296,cg00279797,6.860477065191969e-08,1.623003984873416
297,cg00280814,0.006820830598603513,1.0404893262191026
298,cg00280894,9.300022119888588e-09,1.1599369275174807
299,cg00282347,1.8132309207691743e-09,1.8905068687524225
300,cg00282683,0.023180706115666996,1.7253578081502818
301,cg00283535,0.0008612613470205522,1.047912995441588
302,cg00288562,0.008174397957672257,1.512652131316272
303,cg00290028,0.03661714875720562,1.6073305514816587
304,cg00290506,0.00707634966588616,2.3339925291253576
305,cg00291877,0.0057463614897223705,1.617245794905858
306,cg00292662,0.0029150673406839406,1.3950280463250992
307,cg00292971,0.0026142937351788997,1.3170319537193793
308,cg00293409,0.002285461138454614,1.3563635571807375
309,cg00294382,1.0530802639678735e-23,1.3774484441486885
310,cg00295206,0.028043508363899825,1.6811290264520926
311,cg00295325,9.079282128594315e-05,1.0615928416268274
312,cg00296685,1.8724237930164976e-05,1.5973847826869434
313,cg00297584,1.506456742525588e-06,1.4683924381863696
314,cg00297600,0.13905284205923119,1.0785257331862304
315,cg00298357,2.6288665716675457e-06,1.0327286012703025
316,cg00298951,0.00019906075263482182,1.069971291786897
317,cg00301864,0.006524940838228218,2.5137641147627514
318,cg00302793,0.005235353691952515,1.4670353018106943
319,cg00303548,0.02547005580005198,1.9643013431314051
320,cg00304278,2.62919837585632e-07,2.0031084791194216
321,cg00307685,0.07777845246204425,1.02086321158522
322,cg00308133,0.04357917791289445,2.3926708091283557
323,cg00308665,0.011789492866154034,1.1254945958667388
324,cg00309056,0.020406039285154144,1.4791907193255724
325,cg00309204,0.0002147228103896767,2.8785560923491897
326,cg00311768,0.0885391202969744,1.16482765972214
327,cg00312919,0.01147620914025307,1.6206714947639957
328,cg00314943,0.004577414956414937,1.030103545699124
329,cg00315936,0.004972860835444754,1.5610036006508463
330,cg00317680,0.00010167526368687196,1.358932290030208
331,cg00318573,2.994783045428572e-07,1.191195274572527
332,cg00318865,0.031514341988343825,1.8244532410817862
333,cg00319692,0.0023896586832310826,1.0320271533275136
334,cg00319761,0.0029665916945828203,2.0712674408571874
335,cg00320243,0.03780787965389977,1.5954070849226167
336,cg00321065,0.023473473484660213,2.258898461007591
337,cg00321478,0.000220053015485913,1.4178543872984928
338,cg00323915,8.250626883323133e-06,1.214489072585576
339,cg00324733,0.026530325788604956,1.7105746168047287
340,cg00325491,0.008771153364025125,1.0354538786101335
341,cg00327185,2.9839027889816577e-06,1.4192239897713852
342,cg00327483,0.029714880383939875,1.0370703677186193
343,cg00328227,4.376676043263407e-06,1.2170032439585607
344,cg00331237,0.0001539206459105156,1.6167916261622743
345,cg00331433,0.048296890328220814,1.4871379649014058
346,cg00332153,5.435288286592625e-16,1.4750894713036975
347,cg00332745,0.013421111518423097,1.532132206240208
348,cg00333226,9.30739807434231e-06,1.283126494076565
349,cg00333528,5.1618421750146254e-05,1.1432773747305491
350,cg00334507,0.03772854573291725,1.2234350705885992
351,cg00335286,0.003984192513272216,1.2987862282282927
352,cg00336605,0.009537609886485,1.8441620851238525
353,cg00338702,0.055707874698677017,1.5531543483718029
354,cg00338893,0.024412410455052245,2.1020324291300336
355,cg00340102,0.0067072679438465845,1.9211468264686256
356,cg00342530,2.246947484332072e-06,1.583789907865831
357,cg00343092,2.7597870106321227e-10,1.3634407089078506
358,cg00344358,0.007381417473512254,1.0241424726433015
359,cg00344372,0.0771798592822317,1.0170717976861203
360,cg00344709,0.00025266774217947455,1.0716065441216298
361,cg00346145,0.023968522494017333,1.4008308588738618
362,cg00347729,0.03089080772562703,1.045130870543564
363,cg00347904,0.0005145890676759772,1.6265874827877091
364,cg00350296,0.02336801192589294,1.1486830795519098
365,cg00350478,6.998940885165529e-08,1.0971722780991393
366,cg00350702,0.05559361637359334,1.8961789000035427
367,cg00351011,3.255763963122031e-05,2.113138590653456
368,cg00353953,1.665362015733384e-07,1.325287171233853
369,cg00354258,4.258619857331407e-06,1.0424691135528883
370,cg00354572,0.00017799581152851563,1.2317334962613944
371,cg00355802,0.000544873101683597,1.612537974129684
372,cg00359325,0.01974632958566642,1.247899959293812
373,cg00359973,0.0024499118075492405,2.0754302312176596
374,cg00363813,0.02051697682691355,2.040814475651396
375,cg00364344,0.006681913126749087,1.9241573437681938
376,cg00364814,0.03826487995932963,1.0367441038355838
377,cg00365193,8.302372555798894e-05,1.5326244724171203
378,cg00367281,0.00739933399601516,1.0399151646448703
379,cg00367438,0.0041727589554658535,1.4424588449960523
380,cg00368022,0.038259747089190534,1.643384457637342
381,cg00368415,0.056268455154433204,1.6374885202214724
382,cg00371195,0.0056162343580494975,1.025981874982315
383,cg00374717,0.009761629536446855,1.0311950269438162
384,cg00375964,0.010852053967046443,1.6315097882593488
385,cg00376639,1.0451264735622522e-07,1.5517113579039905
386,cg00380464,0.0008707365322299654,1.3895970710202812
387,cg00381076,0.022916764158615186,1.4048197513717018
388,cg00382515,1.5971461171225184e-05,2.333981848894129
389,cg00382991,0.0017567703619437137,1.560250512836658
390,cg00384537,0.07715159195159503,1.1249277823981307
391,cg00386408,2.9757995832610596e-06,1.6343460364117146
392,cg00387170,0.0005624382067456908,1.662780250252091
393,cg00392257,0.04180819271790259,1.0799073499511915
394,cg00393585,2.7367905638846954e-06,1.8739789790502235
395,cg00394658,5.175860868265356e-07,1.305506330474524
396,cg00396163,0.021601460258457068,1.971915030477681
397,cg00396894,1.0597008627842559e-08,1.0771210429952265
398,cg00397545,5.480636712683115e-07,1.202620197798063
399,cg00397740,0.0005457684686514681,1.6764661787525614
400,cg00398048,2.998936019138646e-05,1.393913016125152
401,cg00399483,0.010360991152290824,1.3181770375316848
402,cg00400028,0.00319604936088668,1.0788845541771777
403,cg00400263,2.4000697587846883e-05,1.0724156815901245
404,cg00401678,0.00013329080206384648,1.0794913878349413
405,cg00402366,0.002980205328436504,1.682788395701054
406,cg00403724,1.5028264683663535e-09,1.2511037228554425
407,cg00404599,3.091743892780518e-08,1.2822683700809274
408,cg00405070,0.012935468506846813,1.6544344376729532
409,cg00405568,0.00011352520423098187,2.0542253309325065
410,cg00405677,2.2194840451484164e-06,1.7914021041989276
411,cg00406188,0.00020329726228009273,1.0463654450021354
412,cg00406844,0.0002165488239126339,1.0384996750224462
413,cg00407150,1.3269456712699377e-09,1.236814127861668
414,cg00410419,0.0014445948922323056,1.928337022711508
415,cg00410576,0.024552733491775128,1.421843583429239
416,cg00410831,0.002770179479563022,1.0408484867816183
417,cg00410895,0.06028451731181268,1.0346161126326106
418,cg00410898,0.0001274704949258089,1.789102682256895
419,cg00410921,5.414668203597156e-05,1.1682924373232098
420,cg00411097,0.007923303699507871,1.2076372093328422
421,cg00412772,0.00015962035351139658,1.0310154737189925
422,cg00412805,8.523501116788519e-05,1.0346766886570604
423,cg00413066,0.01646959227744361,1.0313893865568635
424,cg00415164,0.00030176589425230763,2.051532405677994
425,cg00415494,1.210559670223927e-05,1.0414149795380725
426,cg00415993,0.011964265216966065,1.0830492900171806
427,cg00417297,0.026024403654033794,1.8361817945167647
428,cg00418150,1.9904239395282492e-13,1.1558071138898298
429,cg00419564,0.001072744451682496,1.3494086010633994
430,cg00420568,0.002046109411676503,1.5096432943813043
431,cg00420715,0.026275157109270624,1.8267234342772347
432,cg00420929,9.630067828587412e-06,1.095612687255757
433,cg00422913,0.03446360462665893,1.4030840701184393
434,cg00424946,0.010976412239763382,1.8037742846847165
435,cg00425710,6.536464609304643e-10,1.0533631866793995
436,cg00425792,4.392074164167379e-05,1.2815883291011039
437,cg00426056,0.016627781817167692,1.6466631400500444
438,cg00426498,2.556178402194427e-06,1.2840285719513318
439,cg00426963,0.018123573284661642,1.5709793612962146
440,cg00427635,2.9067763809984754e-13,1.1682319786629451
441,cg00429618,4.483762331009588e-07,1.2246877010057131
442,cg00430287,0.021737679838194263,1.1543625756605962
443,cg00430945,0.0007452661579796238,1.4385833336079963
444,cg00431050,0.03756273317332047,1.1247313683450872
445,cg00431114,0.023730589149754566,1.243653119141887
446,cg00431549,7.244362847573673e-09,1.3453055771480753
447,cg00432979,0.030771297394620447,2.1098233398431763
448,cg00433406,0.00021104801954932456,1.0617216096691329
449,cg00434413,0.010516562646698,1.0229357648109727
450,cg00435408,0.027575936513166036,1.7807542956407705
451,cg00436282,0.0044559463498047795,1.0309736856200278
452,cg00436301,0.052917530583090996,1.5520927549987167
453,cg00436603,2.7871962753304366e-17,1.163082625168809
454,cg00441136,0.0030734039547853425,1.0308890070166226
455,cg00443307,0.0033047390737547433,1.0497927654211923
456,cg00445824,4.231387147703164e-10,1.5492697346123936
457,cg00446235,3.3078663485753857e-07,1.2254923693212547
458,cg00447208,0.002615481894069195,1.0470014684236792
459,cg00448720,0.0003592303842414383,1.0673569544521284
460,cg00449941,0.010921993412658353,1.45715348088546
461,cg00451635,0.03439789155541736,1.23023253353677
462,cg00453193,2.70416444045964e-19,1.9428272839407692
463,cg00453258,5.034788923946215e-05,1.052343301619381
464,cg00459975,0.08451841949586922,1.7194255397788234
465,cg00461841,0.0013206575689598565,1.059691160626887
466,cg00462311,0.009280956725407033,1.6341582007850055
467,cg00462994,9.948795160535358e-05,1.846255874327777
468,cg00463202,0.0007418915476085781,1.122960127912783
469,cg00463577,0.0004529865967249464,1.4468674665680268
470,cg00463848,0.004409926453746768,1.0462562657612173
471,cg00464269,0.013138299201535215,2.4099307964139562
472,cg00465284,0.01788334010032011,1.7373446872544998
473,cg00465846,0.016901446693553094,2.0580827856404844
474,cg00466249,0.002055450798762149,1.2935918834806306
475,cg00466436,6.311257000483682e-07,1.2035431485302441
476,cg00466492,0.003276538922005568,1.0690940348987517
477,cg00466544,0.017259151011822137,1.8433606815189933
478,cg00468146,2.817004549751919e-20,1.8279958241264824
479,cg00469635,0.029241856804424652,2.893552752560006
480,cg00471562,0.0022403830607333054,1.7577980958037889
481,cg00472136,0.006807148200091316,1.0284071319736046
482,cg00472814,0.012089041715375875,1.7948683689459468
483,cg00474004,0.018687552095928164,1.0487410725014643
484,cg00474209,0.008127648645641469,1.3704986473539875
485,cg00475955,0.03140149460438135,2.1839123640669458
486,cg00476577,0.00037102200179082247,1.1941121419438956
487,cg00476580,0.01407143252831162,2.309433033811011
488,cg00480115,0.02884553445855808,1.1152886765085914
489,cg00480209,0.029649891343194814,1.5345794110523143
490,cg00480356,1.438311944870971e-09,1.55372426276989
491,cg00481227,2.1464193422961722e-06,1.2618367266189634
492,cg00483154,0.013944327527132106,1.8050452394688314
493,cg00485296,0.005850803751204635,2.262628184309833
494,cg00485380,0.011090454918529185,1.6989073829409853
495,cg00487159,0.007865509745495925,1.3565709642592212
496,cg00488300,0.029721622724013415,1.026929798059909
497,cg00488364,8.822744016275439e-10,1.1410456275916703
498,cg00488718,0.008686608333778378,1.8160177880014743
499,cg00489401,7.557084978825934e-12,2.1274466798452623
500,cg00491404,0.0036075636816269158,1.028473012646821
501,cg00491839,4.1376367607195055e-05,1.2238813869431744
502,cg00493400,0.0016919234495403888,1.8531891146153299
503,cg00495415,0.02770342047594809,1.9022582757080573
504,cg00495442,0.02448086206888004,1.835261929949032
505,cg00495491,0.0008883414420927725,1.024612028806798
506,cg00496170,0.02864724014901554,1.691992673530886
507,cg00497084,1.0834902294195437e-09,1.076554068365652
508,cg00497251,0.01011539699738419,1.4753532105643288
509,cg00498305,3.659284345227533e-08,1.421456087367227
510,cg00498604,0.011747903742658406,1.407986396378617
511,cg00499599,0.03256893237729746,1.7461924833100957
512,cg00499822,0.00022713767599546978,1.1916314977101696
513,cg00500400,0.005193278525391659,1.4404419634517
514,cg00501366,0.0017629524556881373,1.0282249032326634
515,cg00502442,0.036748877756163506,2.0575877537471707
516,cg00503458,0.0001057913547535321,2.0390985983000984
517,cg00503840,4.354552047950789e-06,1.2948729508631034
518,cg00504595,0.0001432920518811762,1.4230087583696427
519,cg00509616,2.795185820348644e-07,1.8638856729030855
520,cg00509670,1.217949057434763e-11,1.297515029058311
521,cg00510787,8.204910419525103e-09,2.2357359402354984
522,cg00510956,0.013792884192974515,1.0245893236046486
523,cg00511475,0.0001677175084268109,1.3146711250318575
