"SampleID","DNAmAge","Comment","noMissingPerSample","meanMethBySample","minMethBySample","maxMethBySample","corSampleVSgoldstandard","meanAbsDifferenceSampleVSgoldstandard","predictedGender","meanXchromosome"
"E.GEOD.36194_GSM884671",26.3168648100352," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.239125902874392,0,0.9917533,0.846587376080816,0.0997883789518477,"male",0.327903685719816
"E.GEOD.36194_GSM884836",69.7416802384387,"",0,0.264282943193261,0,0.9932088,0.877760025998124,0.0895990069040995,"male",0.349384565466359
"E.GEOD.36194_GSM884623",53.8591534502509,"",0,0.258793038093738,0,0.9947771,0.904091269891734,0.074894152733905,"male",0.33448065723318
"E.GEOD.36194_GSM884811",61.6702897654482,"",0,0.275679920448474,0,0.993875,0.899439678412411,0.0804197804776059,"female",0.529818963007373
"E.GEOD.36194_GSM884721",47.6309624798145," Warning: meanMethBySample is <0.25",0,0.248714881606936,0,0.9939106,0.912491677326557,0.0746177598196998,"female",0.444397225603687
"E.GEOD.36194_GSM884737",73.8555033022866," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.247169462903627,0,0.996178,0.837488796091836,0.106334442183454,"male",0.334583699987097
"E.GEOD.36194_GSM884643",4.61611795111308,"",0,0.252862252352068,0,0.9931296,0.910386809272647,0.0818248888339911,"male",0.335285545364977
"E.GEOD.36194_GSM884791",59.0506310018991,"",0,0.278596233183124,0,0.9917128,0.874256495596268,0.087107078566447,"male",0.363490300806452
"E.GEOD.36194_GSM884710",16.5277599612012,"",0,0.263196515420203,0,0.9948564,0.904452167906547,0.0828578474173089,"female",0.481352305986175
"E.GEOD.36194_GSM884622",39.9749696218582,"",0,0.2571020972098,0,0.9921797,0.907079145589938,0.070635058175821,"male",0.325904412097696
"E.GEOD.36194_GSM884807",68.1069484072941,"",0,0.272375232328201,0,0.9905993,0.892154842840544,0.0735596918326771,"male",0.345795656691244
"E.GEOD.36194_GSM884757",59.2620385581385,"",0,0.267824277951657,0,0.99424,0.889889195389398,0.0860677302601062,"male",0.349130575499539
"E.GEOD.36194_GSM884681",77.0589291960678,"",0,0.25892334999422,0,0.9942006,0.900947618807055,0.0860513219670704,"female",0.466724714896774
"E.GEOD.36194_GSM884707",16.454650056079,"",0,0.258851885790991,0,0.9963309,0.904699840908739,0.0861573362238087,"male",0.342949166698618
"E.GEOD.36194_GSM884682",64.671435041332,"",0,0.259620481758265,0,0.9951017,0.88330866065059,0.0925220485762017,"male",0.345025375979723
"E.GEOD.36194_GSM884787",68.0161876833026,"",0,0.273489785127995,0,0.9954709,0.892433828464612,0.0890109707586992,"male",0.357053453208295
"E.GEOD.36194_GSM884817",84.8547658477304,"",0,0.270853515126142,0,0.9942131,0.889178087786282,0.0912090197816001,"male",0.354274073562212
"E.GEOD.36194_GSM884719",1.86139545507143,"",0,0.25741162889269,0,0.9957131,0.909970090301829,0.0836880493428686,"female",0.486091381698617
"E.GEOD.36194_GSM884753",15.444957896587,"",0,0.265360398735492,0,0.9897298,0.88060589652956,0.0836026756302893,"male",0.340779909656221
"E.GEOD.36194_GSM884828",71.5164659376981,"",0,0.274855704575112,0,0.9921009,0.888626546535007,0.0867406330756691,"male",0.360539544035945
"E.GEOD.36194_GSM884774",64.1569958378791,"",0,0.262843383814583,0,0.9937375,0.88949283021736,0.0816661214919543,"female",0.493637827857143
"E.GEOD.36194_GSM884834",48.3485879071505,"",0,0.269276582874953,0,0.9945201,0.894214302673745,0.0840124379497815,"female",0.480040757041475
"E.GEOD.36194_GSM884725",98.8236770618399,"",0,0.268139035214573,0,0.9951896,0.894343288744278,0.0896015204628533,"male",0.349499634513364
"E.GEOD.36194_GSM884752",46.8623131004831,"",0,0.259345825550122,0,0.9947803,0.90406996396648,0.0795608145711675,"male",0.347131858751152
"E.GEOD.36194_GSM884668",58.4213648743374,"",0,0.271751484430738,0,0.9920345,0.910844029464933,0.0768765731296563,"male",0.356631790147465
"E.GEOD.36194_GSM884824",13.2210204146569,"",0,0.269508530000655,0,0.9938537,0.879958879699754,0.0885572308964015,"male",0.354199409121659
"E.GEOD.36194_GSM884694",9.29987464720352,"",0,0.256775556895779,0,0.9968113,0.903415286746136,0.0862412590809535,"male",0.338582382679263
"E.GEOD.36194_GSM884794",88.4217254685735,"",0,0.275145889873563,0,0.9965692,0.889740532797213,0.0929492236576555,"male",0.359113654995392
"E.GEOD.36194_GSM884697",52.9889731333233,"",0,0.257686438904268,0,0.9959323,0.895487360550677,0.0878506670194607,"female",0.469038551129032
"E.GEOD.36194_GSM884771",53.4994863205306,"",0,0.26032705639606,0,0.9957008,0.908218905870453,0.0782009336917649,"male",0.340126231200922
"E.GEOD.36194_GSM884709",19.7168163346405,"",0,0.261019213459379,0,0.9939754,0.913823038497381,0.0787307856219541,"female",0.482156732853456
"E.GEOD.36194_GSM884820",74.519971223078,"",0,0.267252931644702,0,0.9949657,0.887035978093116,0.0883646698924786,"female",0.49325993383871
"E.GEOD.36194_GSM884728",12.292683628953," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.236087808210745,0,0.9957035,0.839370150468908,0.1057373314842,"male",0.325409623685714
"E.GEOD.36194_GSM884654",72.3777865662915,"",0,0.265949137316361,0,0.9936339,0.894101077052506,0.0886253883125593,"male",0.350337522073733
"E.GEOD.36194_GSM884838",16.204941639819,"",0,0.259471671705446,0,0.9955763,0.898524795149266,0.0830415466051892,"male",0.354535937307834
"E.GEOD.36194_GSM884656",54.7530501636539,"",0,0.265598664049186,0,0.9913682,0.89810602646373,0.0821346677841695,"female",0.49077777577235
"E.GEOD.36194_GSM884687",10.1783097833748," Warning: meanMethBySample is <0.25",0,0.233906152484631,0,0.9920399,0.856934078530885,0.0958881260034632,"male",0.310859964477419
"E.GEOD.36194_GSM884823",85.1918740830745,"",0,0.278148110145685,0,0.993744,0.88737312302274,0.090478130165204,"female",0.534179078061751
"E.GEOD.36194_GSM884726",22.4508542990754," Warning: meanMethBySample is <0.25",0,0.242546071233691,0,0.9963495,0.852853180826072,0.103212100964643,"female",0.469419775197235
"E.GEOD.36194_GSM884808",69.5879602745283,"",0,0.272120970958957,0,0.9935713,0.899420726745751,0.0879765711069364,"male",0.354107826602765
"E.GEOD.36194_GSM884666",15.1321390683031,"",0,0.263432577330915,0,0.9908343,0.912346896427617,0.0801011368988421,"male",0.347171559695853
"E.GEOD.36194_GSM884819",56.4472001371826,"",0,0.276370530500842,0,0.9916607,0.887775763938339,0.0781697576555889,"male",0.357236609560369
"E.GEOD.36194_GSM884678",5.79205171005823,"",0,0.253620555467896,0,0.9944354,0.906069605855194,0.0852173771570651,"male",0.338712768340092
"E.GEOD.36194_GSM884815",55.8866215647499,"",0,0.274442782420348,0,0.9931241,0.885164846711534,0.0796893486047302,"male",0.355031723035945
"E.GEOD.36194_GSM884802",84.8158525412754,"",0,0.277011391123362,0,0.9949372,0.891548149850896,0.0913988184989041,"male",0.37024527241659
"E.GEOD.36194_GSM884616",43.5235476099154," Warning: meanMethBySample is <0.25",0,0.241999681951615,0,0.9957485,0.903739988302129,0.0742840798435334,"female",0.438574844143779
"E.GEOD.36194_GSM884760",21.5553392235222," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.237899610270685,0,0.993719,0.840604692528731,0.100749257390224,"male",0.32548306995023
"E.GEOD.36194_GSM884727",46.2534719162122," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.245100010235914,0,0.9966666,0.8402915863204,0.107876053815597,"male",0.332664590041475
"E.GEOD.36194_GSM884803",82.6491911068896,"",0,0.288717632394,0,0.9938914,0.871792133726079,0.093748351386375,"male",0.366669917506912
"E.GEOD.36194_GSM884689",46.4443614115675,"",0,0.254471864351881,0,0.9942369,0.875569808790529,0.0925146471179074,"male",0.338829551512442
"E.GEOD.36194_GSM884717",18.7592779806362,"",0,0.266406761150791,0,0.995378,0.90111217654751,0.0867322158990274,"female",0.486301450626728
"E.GEOD.36194_GSM884731",52.8159063738363," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.261434011559856,0,0.9936739,0.831127850729372,0.0967545081806803,"male",0.33793910521106
"E.GEOD.36194_GSM884613",22.4412279424883,"",0,0.256735744487224,0,0.9959798,0.897643537469209,0.0848614041510549,"male",0.33789550604424
"E.GEOD.36194_GSM884816",71.2760345454678,"",0,0.259058736585768,0,0.9943675,0.893563675791537,0.0819480352509502,"male",0.339962635359447
"E.GEOD.36194_GSM884693",37.4296528967351,"",0,0.257915468482956,0,0.9960445,0.897661879899163,0.0880140236734595,"male",0.342795723155576
"E.GEOD.36194_GSM884704",48.9909080356608,"",0,0.251819998347777,0,0.9962209,0.894845114654638,0.08709254748879,"male",0.332058803785253
"E.GEOD.36194_GSM884782",89.6678118477366,"",0,0.2755709983576,0,0.995069,0.88750603974593,0.0931177641597175,"male",0.358901198245161
"E.GEOD.36194_GSM884646",73.2898228277082,"",0,0.260898080547173,0,0.9934423,0.896358840132808,0.0866865791383936,"male",0.341004904195392
"E.GEOD.36194_GSM884804",85.2385370363432,"",0,0.273393402950346,0,0.9934297,0.892018977674592,0.087832038302413,"male",0.355941933301382
"E.GEOD.36194_GSM884839",25.1789737788467,"",0,0.265807904712313,0,0.9946282,0.896267138168985,0.0834548595160269,"female",0.476925403002765
"E.GEOD.36194_GSM884701",85.3685934792788,"",0,0.261764406124532,0,0.9949095,0.888765555019713,0.0896047578555334,"male",0.345200068987097
"E.GEOD.36194_GSM884685",13.6002899464811,"",0,0.255470845445198,0,0.9937345,0.910964994354885,0.08132312867267,"male",0.33971423313917
"E.GEOD.36194_GSM884799",71.8106776048267,"",0,0.272509795440425,0,0.9943963,0.892806513939833,0.0814192202918455,"male",0.35222651898894
"E.GEOD.36194_GSM884795",70.2053165921316,"",0,0.277580051167025,0,0.995424,0.886773178778485,0.0824464066157855,"male",0.35201640278341
"E.GEOD.36194_GSM884776",89.0268722787085,"",0,0.271704467004139,0,0.9955687,0.889017263833483,0.0910408722657705,"female",0.51611986503318
"E.GEOD.36194_GSM884679",18.4815165021398,"",0,0.258772822688899,0,0.9943682,0.910456390989038,0.0830759887360785,"male",0.341274808814747
"E.GEOD.36194_GSM884663",67.5559552860188,"",0,0.258675444002106,0,0.9925652,0.914823837533264,0.0759448854962356,"male",0.333115705400922
"E.GEOD.36194_GSM884649",91.0400015741593,"",0,0.261263357805082,0,0.9921388,0.87824573474314,0.093268991591943,"female",0.490964071885714
"E.GEOD.36194_GSM884640",43.6288330551425,"",0,0.257382352538141,0,0.9940791,0.895105116446693,0.0862292766793854,"male",0.338036086532719
"E.GEOD.36194_GSM884650",44.0081038440787," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.24056775671228,0,0.9934478,0.840963365716339,0.100466306596483,"female",0.436926382653456
"E.GEOD.36194_GSM884610",19.2943642159039," Warning: meanMethBySample is <0.25",0,0.236733789525796,0,0.9963869,0.917989080880219,0.0723826851234411,"female",0.450369264598157
"E.GEOD.36194_GSM884696",59.3012847399272,"",0,0.260807954883892,0,0.9947725,0.902028454872485,0.086079671743183,"male",0.343351027384332
"E.GEOD.36194_GSM884810",85.7733057737878,"",0,0.272471885610305,0,0.9945459,0.901517251061502,0.0871476948945232,"female",0.529488432232258
"E.GEOD.36194_GSM884724",94.7814534598649,"",0,0.268553165827359,0,0.9962313,0.891183004613296,0.0913178541963794,"male",0.350040164017512
"E.GEOD.36194_GSM884835",27.8355929468517,"",0,0.263057750099916,0,0.9947904,0.897023338726927,0.0836398280984763,"male",0.343728915918894
"E.GEOD.36194_GSM884831",49.7176722030484,"",0,0.259101584794787,0,0.9941428,0.883330524111008,0.0876413631645456,"female",0.496106790640553
"E.GEOD.36194_GSM884756",2.83443060848688,"",0,0.255295423988909,0,0.9945791,0.907085992336562,0.0814879326888926,"male",0.335053365810138
"E.GEOD.36194_GSM884706",10.7684733060876,"",0,0.253999252701849,0,0.9970645,0.881809381890739,0.0941552468329192,"female",0.474944330061751
"E.GEOD.36194_GSM884608",11.6535205655618,"",0,0.257112877042877,0,0.9941877,0.905697821744818,0.0821019006055191,"male",0.337677961612903
"E.GEOD.36194_GSM884732",50.706899063182,"",0,0.265203812290013,0,0.9959975,0.900351890615264,0.0859116129173266,"male",0.347310748926267
"E.GEOD.36194_GSM884755",55.2907510153912,"",0,0.269505288356514,0,0.99368,0.899439863762222,0.0794493774556452,"female",0.483097194519816
"E.GEOD.36194_GSM884800",91.4410927354444,"",0,0.271938696574378,0,0.9953107,0.892186479946002,0.0896264240552723,"male",0.355366850290323
"E.GEOD.36194_GSM884734",39.5353059347255,"",0,0.26320325856945,0,0.9950049,0.891452444771058,0.0899345884957077,"male",0.345879387706912
"E.GEOD.36194_GSM884843",7.05638296401368,"",0,0.2593192103209,0,0.99315,0.89521429941848,0.0824274304023794,"female",0.461279135309677
"E.GEOD.36194_GSM884703",20.7749708439567,"",0,0.25832898823183,0,0.996173,0.903167357351132,0.0869798764639352,"male",0.341619674070968
"E.GEOD.36194_GSM884740",13.7009380709633,"",0,0.255700070488113,0,0.9945428,0.899832034642774,0.0883356734557773,"male",0.338644461518894
"E.GEOD.36194_GSM884786",75.3061204536009,"",0,0.277809866321275,0,0.9941162,0.893091543161373,0.0893970667112024,"female",0.514831019510599
"E.GEOD.36194_GSM884611",42.9421170195645," Warning: meanMethBySample is <0.25",0,0.247151199235731,0,0.9954573,0.885426734590627,0.0891537322195105,"male",0.328768121168664
"E.GEOD.36194_GSM884762",15.1526517159131,"",0,0.26384626946228,0,0.9924855,0.903857627634519,0.0769215956225977,"male",0.338566757051613
"E.GEOD.36194_GSM884742",3.13574595150521,"",0,0.254153556145217,0,0.9942473,0.910854660581727,0.0801400398287462,"male",0.345323271099539
"E.GEOD.36194_GSM884842",34.2690287051753,"",0,0.271338333185932,0,0.9939207,0.894093108666657,0.0850790150567198,"male",0.357588523870968
"E.GEOD.36194_GSM884660",25.4571843661694,"",0,0.256426748249298,0,0.9926285,0.891208209068801,0.0866645716232307,"male",0.337314811823963
"E.GEOD.36194_GSM884639",13.8867357894071,"",0,0.256226860653641,0,0.9930943,0.907826802264851,0.0818451207601198,"female",0.459496250568664
"E.GEOD.36194_GSM884645",16.7382338722931,"",0,0.255158484296509,0,0.9937379,0.902700492519587,0.0849046139769046,"male",0.3347483172553
"E.GEOD.36194_GSM884621",38.6100113115761,"",0,0.258709320781776,0,0.9946117,0.905396477080255,0.0746590348068909,"male",0.333602727068203
"E.GEOD.36194_GSM884674",82.6153530794713,"",0,0.268837384456711,0,0.9934964,0.89375803425811,0.0892607996125346,"male",0.352217326162212
"E.GEOD.36194_GSM884698",90.9837869072574,"",0,0.265945644194964,0,0.9949621,0.891481201802424,0.091259791381235,"female",0.49852913557235
"E.GEOD.36194_GSM884658",14.8360426937107,"",0,0.262625029017222,0,0.9918784,0.911388187465033,0.0781076938171827,"male",0.345366543341936
"E.GEOD.36194_GSM884648",15.324538083827,"",0,0.253010767172407,0,0.9932197,0.907764546706604,0.0816123859113143,"female",0.466408609387097
"E.GEOD.36194_GSM884796",98.5723600372434,"",0,0.272668670465556,0,0.9964651,0.89310212255056,0.0922829588675579,"male",0.355925037637788
"E.GEOD.36194_GSM884722",93.7433934860364,"",0,0.266382066670723,0,0.9945143,0.888129302601856,0.0904989744431013,"male",0.349303575050691
"E.GEOD.36194_GSM884769",48.338548927515," Warning: meanMethBySample is <0.25",0,0.244318325901441,0,0.9949108,0.893348476867151,0.0779430317544862,"male",0.307427855547465
"E.GEOD.36194_GSM884765",62.6828339050108,"",0,0.261054591267269,0,0.9942894,0.898377614081599,0.0859511892870547,"male",0.347810969167742
"E.GEOD.36194_GSM884688",38.2332881969568,"",0,0.257517383911035,0,0.9949895,0.898970068083372,0.0861589181787111,"female",0.4692433556
"E.GEOD.36194_GSM884630",57.6961305953939,"",0,0.267175169052555,0,0.9910775,0.892790070156598,0.0752329812512523,"male",0.342033512028571
"E.GEOD.36194_GSM884705",27.031380157617,"",0,0.261114241245437,0,0.9960769,0.901731895770227,0.0866133549675322,"female",0.481276802023963
"E.GEOD.36194_GSM884625",56.2325935094059,"",0,0.250842212588544,0,0.9929682,0.879538643006025,0.0829498363705968,"female",0.480891181378802
"E.GEOD.36194_GSM884783",71.1928140337265,"",0,0.289603982954792,0,0.9942983,0.887522502711896,0.0853008324841814,"female",0.52203875321659
"E.GEOD.36194_GSM884750",27.0655316075118,"",0,0.269661494367746,0,0.9918429,0.860715279464532,0.108432738163649,"female",0.42343288643318
"E.GEOD.36194_GSM884718",37.7489932304283,"",0,0.260978144868551,0,0.9963225,0.900388186884458,0.0861491845274296,"female",0.478868950092166
"E.GEOD.36194_GSM884672",53.1952533930769,"",0,0.261242351154437,0,0.9926023,0.903335423115679,0.083881248196016,"male",0.342326113651613
"E.GEOD.36194_GSM884664",43.8036310827589,"",0,0.264507438805597,0,0.9924733,0.911502519465537,0.0793705738994158,"male",0.345118906087558
"E.GEOD.36194_GSM884692",0.287805245696957,"",0,0.255622763523006,0,0.9951926,0.901271232947578,0.084978618954053,"female",0.501618222988018
"E.GEOD.36194_GSM884715",52.7319108635735," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.247245221264695,0,0.9946274,0.84159864531719,0.105269040244659,"male",0.334432973733641
"E.GEOD.36194_GSM884615",15.7899770201022," Warning: meanMethBySample is <0.25",0,0.249590386237434,0,0.9947261,0.881256382835988,0.0884398080147846,"female",0.485009691382489
"E.GEOD.36194_GSM884720",50.0461809144776,"",0,0.262988376867231,0,0.9962217,0.898810472719523,0.0879257920492592,"female",0.478845348197235
"E.GEOD.36194_GSM884627",21.7131843962633,"",0,0.25856876353407,0,0.9914782,0.919978792890947,0.0678506995485628,"female",0.461642532359447
"E.GEOD.36194_GSM884624",16.7442327983436,"",0,0.257220893016707,0,0.9942139,0.904078127271989,0.0723004174609885,"male",0.334794101870046
"E.GEOD.36194_GSM884708",37.5148906911978,"",0,0.26017715749635,0,0.9924097,0.897162758279339,0.0871981237555755,"male",0.344812272450691
"E.GEOD.36194_GSM884759",21.5668935741205,"",0,0.257458044103753,0,0.9929247,0.909039014324499,0.0769463225987623,"male",0.347011780639631
"E.GEOD.36194_GSM884780",92.6533691164457,"",0,0.276888748681636,0,0.9952847,0.896090503181496,0.0911786225358053,"male",0.359877591913364
"E.GEOD.36194_GSM884699",90.1360024957551,"",0,0.2594345174356,0,0.9959161,0.889864628068405,0.0895169308439886,"female",0.489250779258986
"E.GEOD.36194_GSM884748",86.667047570014,"",0,0.261212263691735,0,0.9949709,0.891106053827142,0.0892384120175985,"female",0.472770440826728
"E.GEOD.36194_GSM884833",18.7966617806516,"",0,0.264542494231931,0,0.9915175,0.892200714242531,0.0849823043587291,"male",0.349919433407373
"E.GEOD.36194_GSM884775",78.3141164964235,"",0,0.264729564026629,0,0.9934476,0.89401444451906,0.0826629793090567,"male",0.345182451533641
"E.GEOD.36194_GSM884635",57.7803880140558," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.240304561514648,0,0.9925965,0.838228590622565,0.104611118100308,"female",0.460710083035945
"E.GEOD.36194_GSM884763",25.8753874272494,"",0,0.25498742788568,0,0.9954907,0.893634144122512,0.0861388772445531,"male",0.3443149977447
"E.GEOD.36194_GSM884766",20.1975238261769,"",0,0.258160097813314,0,0.995295,0.900173961254555,0.0852869417770219,"female",0.512933766651613
"E.GEOD.36194_GSM884614",32.7686170570082,"",0,0.265826405846359,0,0.992912,0.897809538909871,0.0833622537753759,"male",0.346991600403687
"E.GEOD.36194_GSM884665",6.26659236648186,"",0,0.261182045534397,0,0.9922636,0.908173631944679,0.0826404513296291,"male",0.344693147618433
"E.GEOD.36194_GSM884777",72.0573333799817,"",0,0.268742343717802,0,0.9953912,0.882738582271029,0.0902808479977604,"female",0.515505263779723
"E.GEOD.36194_GSM884790",92.7684761412517,"",0,0.277687408358948,0,0.9952918,0.897030847070988,0.0874532171677473,"male",0.364578320643318
"E.GEOD.36194_GSM884633",61.7994305034952,"",0,0.261047422924607,0,0.9937541,0.895639308064944,0.08598856817414,"male",0.343619844211982
"E.GEOD.36194_GSM884826",40.7030451679132,"",0,0.273283331830915,0,0.99051,0.889087910628428,0.0845070223416738,"female",0.490829333881106
"E.GEOD.36194_GSM884617",29.9665900655938,"",0,0.25075545207127,0,0.99607,0.89416055723311,0.0809183996108514,"male",0.325154946505991
"E.GEOD.36194_GSM884747",93.3728888883007,"",0,0.265015783679479,0,0.9965141,0.893283720171743,0.0881353368792775,"female",0.478518889518894
